https://github.com/root-project/root/pull/14011:580,usability,perform,performance-inefficient-vector-operation,580,"[tree] Apply suggestions from clang-tidy; Applies the clang-tidy suggestions from the following checks, which are the same as in the CMSSW `.clang-tidy`, only that the checks that replace copies with `const` references are removed:. ```. ,boost-use-to-string,. ,misc-definitions-in-headers,. ,misc-string-compare,. ,misc-uniqueptr-reset-release,. ,modernize-deprecated-headers,. ,modernize-make-shared,. ,modernize-make-unique,. ,modernize-use-bool-literals,. ,modernize-use-equals-delete,. ,modernize-use-nullptr,. ,modernize-use-override,. ,performance-inefficient-algorithm,. ,performance-inefficient-vector-operation,. ,performance-faster-string-find,. ,performance-move-const-arg,. ,readability-container-size-empty,. ,readability-redundant-string-cstr,. ,readability-static-definition-in-anonymous-namespace,. ,readability-uniqueptr-delete-release. ```.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14011
https://github.com/root-project/root/pull/14011:624,usability,perform,performance-faster-string-find,624,"[tree] Apply suggestions from clang-tidy; Applies the clang-tidy suggestions from the following checks, which are the same as in the CMSSW `.clang-tidy`, only that the checks that replace copies with `const` references are removed:. ```. ,boost-use-to-string,. ,misc-definitions-in-headers,. ,misc-string-compare,. ,misc-uniqueptr-reset-release,. ,modernize-deprecated-headers,. ,modernize-make-shared,. ,modernize-make-unique,. ,modernize-use-bool-literals,. ,modernize-use-equals-delete,. ,modernize-use-nullptr,. ,modernize-use-override,. ,performance-inefficient-algorithm,. ,performance-inefficient-vector-operation,. ,performance-faster-string-find,. ,performance-move-const-arg,. ,readability-container-size-empty,. ,readability-redundant-string-cstr,. ,readability-static-definition-in-anonymous-namespace,. ,readability-uniqueptr-delete-release. ```.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14011
https://github.com/root-project/root/pull/14011:658,usability,perform,performance-move-const-arg,658,"[tree] Apply suggestions from clang-tidy; Applies the clang-tidy suggestions from the following checks, which are the same as in the CMSSW `.clang-tidy`, only that the checks that replace copies with `const` references are removed:. ```. ,boost-use-to-string,. ,misc-definitions-in-headers,. ,misc-string-compare,. ,misc-uniqueptr-reset-release,. ,modernize-deprecated-headers,. ,modernize-make-shared,. ,modernize-make-unique,. ,modernize-use-bool-literals,. ,modernize-use-equals-delete,. ,modernize-use-nullptr,. ,modernize-use-override,. ,performance-inefficient-algorithm,. ,performance-inefficient-vector-operation,. ,performance-faster-string-find,. ,performance-move-const-arg,. ,readability-container-size-empty,. ,readability-redundant-string-cstr,. ,readability-static-definition-in-anonymous-namespace,. ,readability-uniqueptr-delete-release. ```.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14011
https://github.com/root-project/root/issues/14012:1012,availability,Operat,Operating,1012,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:195,deployability,fail,failed,195,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:466,deployability,version,version,466,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:790,deployability,version,version,790,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:974,deployability,Instal,Installation,974,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:1001,deployability,build,build,1001,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:466,integrability,version,version,466,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:790,integrability,version,version,790,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:243,interoperability,incompatib,incompatible,243,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:466,modifiability,version,version,466,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:790,modifiability,version,version,790,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:195,reliability,fail,failed,195,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:621,security,Team,Team,621,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:35,testability,assert,assert,35,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:185,testability,Assert,Assertion,185,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:1067,testability,context,context,1067,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/issues/14012:836,usability,help,help,836,"Reloading sparsehist.C triggers an assert in LLVM; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. ```. root [0] .L sparsehist.C . root [1] .x sparsehist.C . Assertion failed: (isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""), function cast, file Casting.h, line 255. Abort trap: 6. ```. ### Reproducer. See description and https://root-forum.cern.ch/t/break-segmentation-violation-when-executing-sparsehist-c/56948/5. ### ROOT version. ```. ------------------------------------------------------------------. | Welcome to ROOT 6.31/01 https://root.cern |. | (c) 1995-2023, The ROOT Team; conception: R. Brun, F. Rademakers |. | Built for macosxarm64 on Nov 02 2023, 22:29:51 |. | From heads/master-13574@v6-31-01-108-g1cf66addc0 |. | With Apple clang version 15.0.0 (clang-1500.0.40.1) |. | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. ------------------------------------------------------------------. ```. ### Installation method. local build. ### Operating system. MacOS but likely any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/14012
https://github.com/root-project/root/pull/14013:0,deployability,Updat,Update,0,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:26,deployability,updat,update,26,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:118,deployability,Updat,Update,118,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:160,modifiability,deco,decompression,160,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:0,safety,Updat,Update,0,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:26,safety,updat,update,26,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:118,safety,Updat,Update,118,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:0,security,Updat,Update,0,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:26,security,updat,update,26,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:118,security,Updat,Update,118,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14013:174,usability,support,support,174,"Update glvox2.C tutorial, update jsroot [skip-ci]; 1. Fix small problems in glvox2.C, let ot work with web canvas. 2. Update JSROOT, now includes ZSTD and LZMA decompression support",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14013
https://github.com/root-project/root/pull/14015:410,deployability,updat,updates,410,[RF] Adding RooBSplines as a core class to RooFit; The RooBSplines code was originally developed by Aaron Armbruster and maintained internally within the ATLAS collaboration since 2012. This PR adds the `RooBSplines` class and the `RooBSplineBases` class to the core RooFit ecosystem. . ## Changes or fixes:. added `RooBSplines.cxx` and `RooBSplineBases.cxx` with associated headers and CMakeLists and LinkDef updates. package was moved to /root/roofit/roofit/ rather than [roostats/histfactory](https://github.com/svenkreiss/roostats/commits/development/roofit/histfactory/inc/RooStats/HistFactory/RooBSplineBases.h). ## Checklist:. - [x] tested changes locally. - [ ] updated the docs (if necessary),MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14015
https://github.com/root-project/root/pull/14015:670,deployability,updat,updated,670,[RF] Adding RooBSplines as a core class to RooFit; The RooBSplines code was originally developed by Aaron Armbruster and maintained internally within the ATLAS collaboration since 2012. This PR adds the `RooBSplines` class and the `RooBSplineBases` class to the core RooFit ecosystem. . ## Changes or fixes:. added `RooBSplines.cxx` and `RooBSplineBases.cxx` with associated headers and CMakeLists and LinkDef updates. package was moved to /root/roofit/roofit/ rather than [roostats/histfactory](https://github.com/svenkreiss/roostats/commits/development/roofit/histfactory/inc/RooStats/HistFactory/RooBSplineBases.h). ## Checklist:. - [x] tested changes locally. - [ ] updated the docs (if necessary),MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14015
https://github.com/root-project/root/pull/14015:29,energy efficiency,core,core,29,[RF] Adding RooBSplines as a core class to RooFit; The RooBSplines code was originally developed by Aaron Armbruster and maintained internally within the ATLAS collaboration since 2012. This PR adds the `RooBSplines` class and the `RooBSplineBases` class to the core RooFit ecosystem. . ## Changes or fixes:. added `RooBSplines.cxx` and `RooBSplineBases.cxx` with associated headers and CMakeLists and LinkDef updates. package was moved to /root/roofit/roofit/ rather than [roostats/histfactory](https://github.com/svenkreiss/roostats/commits/development/roofit/histfactory/inc/RooStats/HistFactory/RooBSplineBases.h). ## Checklist:. - [x] tested changes locally. - [ ] updated the docs (if necessary),MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/14015
