id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/pull/6897:98,performance,error,error,98,"Fix autoloading for the `namespace ROOT::Internal::RDF::GraphDrawing`; . This fixes the following error when running (for example) tmva004_RStandardScaler.C:. ```. IncrementalExecutor::executeFunction: symbol '?AddDefinesToGraph@GraphDrawing@RDF@Internal@ROOT@@YA?AV?$shared_ptr@VGraphNode@GraphDrawing@RDF@Internal@ROOT@@@std@@V56@ABVRBookedDefines@234@ABV?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@6@@Z' unresolved while linking function '??__Eid@?$num_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@2V0locale@2@A@YAXXZcling_module_12_'! You are probably missing the definition of class std::shared_ptr<class ROOT::Internal::RDF::GraphDrawing::GraphNode> __cdecl ROOT::Internal::RDF::GraphDrawing::AddDefinesToGraph(class std::shared_ptr<class ROOT::Internal::RDF::GraphDrawing::GraphNode>,class ROOT::Internal::RDF::RBookedDefines const &,class std::vector<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,class std::allocator<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > > > const &). Maybe you need to load the corresponding shared library? ```",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6897
https://github.com/root-project/root/pull/6907:154,testability,automat,automatic,154,"[jsroot] renaming JSRootCore.js -> JSRoot.core.js; - Rename JSRootCore.js -> JSRoot.core.js, . - skip support of URL parameters for core script. - no any automatic starting of different gui components based on HTML and div ids. Provide fall-back JSRootCore.js, but only for small applications subset,. will be removed in JSROOT v6.2 - as many other redirections. Change all places where JSRootCore.js was included, also small fixes and adjustment in ROOT web widgets. Many improvements in JSROOT itself, but also renaming methods and providing docus. It is still not a final JSROOT v6.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6907
https://github.com/root-project/root/pull/6907:102,usability,support,support,102,"[jsroot] renaming JSRootCore.js -> JSRoot.core.js; - Rename JSRootCore.js -> JSRoot.core.js, . - skip support of URL parameters for core script. - no any automatic starting of different gui components based on HTML and div ids. Provide fall-back JSRootCore.js, but only for small applications subset,. will be removed in JSROOT v6.2 - as many other redirections. Change all places where JSRootCore.js was included, also small fixes and adjustment in ROOT web widgets. Many improvements in JSROOT itself, but also renaming methods and providing docus. It is still not a final JSROOT v6.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6907
https://github.com/root-project/root/pull/6907:459,usability,widget,widgets,459,"[jsroot] renaming JSRootCore.js -> JSRoot.core.js; - Rename JSRootCore.js -> JSRoot.core.js, . - skip support of URL parameters for core script. - no any automatic starting of different gui components based on HTML and div ids. Provide fall-back JSRootCore.js, but only for small applications subset,. will be removed in JSROOT v6.2 - as many other redirections. Change all places where JSRootCore.js was included, also small fixes and adjustment in ROOT web widgets. Many improvements in JSROOT itself, but also renaming methods and providing docus. It is still not a final JSROOT v6.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6907
https://github.com/root-project/root/pull/6908:63,safety,test,test,63,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6908:296,safety,test,tests,296,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6908:327,safety,valid,validate,327,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6908:327,security,validat,validate,327,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6908:63,testability,test,test,63,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6908:296,testability,test,tests,296,Fix in complex_quartic problem reported in issue #6900 and add test; Uncomment some different code that is used to compute the discriminat of the. resolvent cubic equation used to find the roots of a quartic equation. . This different code seems to be better numerically. . This fixes #6900. Add tests for quartic equations to validate code.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6908
https://github.com/root-project/root/pull/6909:19,availability,state,statement,19,[RelNotes] Clarify statement in 6.18 release notes.; [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6909
https://github.com/root-project/root/pull/6909:37,deployability,releas,release,37,[RelNotes] Clarify statement in 6.18 release notes.; [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6909
https://github.com/root-project/root/pull/6909:19,integrability,state,statement,19,[RelNotes] Clarify statement in 6.18 release notes.; [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6909
https://github.com/root-project/root/pull/6910:19,availability,state,statement,19,[RelNotes] Clarify statement in 6.18 release notes.; (cherry picked from commit 3a7067669a9e2b64e988cf87394e54953a9025d7). [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6910
https://github.com/root-project/root/pull/6910:37,deployability,releas,release,37,[RelNotes] Clarify statement in 6.18 release notes.; (cherry picked from commit 3a7067669a9e2b64e988cf87394e54953a9025d7). [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6910
https://github.com/root-project/root/pull/6910:19,integrability,state,statement,19,[RelNotes] Clarify statement in 6.18 release notes.; (cherry picked from commit 3a7067669a9e2b64e988cf87394e54953a9025d7). [skip-ci],MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/6910
https://github.com/root-project/root/issues/6911:134,availability,avail,available,134,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:5,deployability,depend,depending,5,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:65,deployability,build,build,65,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:158,deployability,depend,depending,158,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:370,deployability,fail,fails,370,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:663,deployability,fail,fails,663,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:72,energy efficiency,Current,Current,72,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:5,integrability,depend,depending,5,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:158,integrability,depend,depending,158,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:117,interoperability,xml,xml,117,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:216,interoperability,xml,xml,216,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:262,interoperability,XML,XML,262,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:286,interoperability,xml,xml,286,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:759,interoperability,Standard,StandardBayesianMCMCDemo,759,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
https://github.com/root-project/root/issues/6911:807,interoperability,Standard,StandardBayesianNumericalDemo,807,Test depending on histfactory are run even if histfactory is not build; Current histfactory is optional (it requires xml is to enable/available) but the test depending on it are run nonetheless. So with. ```. $ grep xml CMakeCache.txt . ... //Enable support for XML (requires libxml2). xml:BOOL=OFF. ... ```. In particular tutorial-roostats-CreateExampleFile is ran but fails:. ```. Output:. ----------------------------------------------------------. Processing /home/pcanal/root_working/code/root/tutorials/roostats/CreateExampleFile.C... sh: 1: prepareHistFactory: not found. sh: 1: hist2workspace: not found. <end of output>. ```. The following tutorial then fails. ```. 702:tutorial-roostats-OneSidedFrequentistUpperLimitWithBands. 703:tutorial-roostats-StandardBayesianMCMCDemo. 704:tutorial-roostats-StandardBayesianNumericalDemo. 705:tutorial-roostats-StandardFeldmanCousinsDemo. 706:tutorial-roostats-StandardFrequentistDiscovery. 707:tutorial-roostats-StandardHistFactoryPlotsWithCategories. 708:tutorial-roostats-StandardHypoTestDemo. 709:tutorial-roostats-StandardHypoTestInvDemo. 710:tutorial-roostats-StandardProfileInspectorDemo. 711:tutorial-roostats-StandardProfileLikelihoodDemo. 712:tutorial-roostats-StandardTestStatDistributionDemo. 713:tutorial-roostats-TwoSidedFrequentistUpperLimitWithBands. ```. most (if not all) due to the missing root file.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/6911
