id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/allenai/scispacy/pull/1:0,safety,Test,Test,0,Test team city config;,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/pull/1
https://github.com/allenai/scispacy/issues/78:182,safety,modul,module,182,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:276,safety,modul,module,276,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:1145,safety,modul,module,1145,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:1235,safety,Modul,ModuleNotFoundError,1235,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:1259,safety,modul,module,1259,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:114,testability,Trace,Traceback,114,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:106,usability,error,error,106,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/78:215,usability,User,Users,215,"No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package; I am getting following error:. Traceback (most recent call last):. File ""scispacy.py"", line 2, in <module>. import scispacy. File ""/Users/shai26/office/spacy/scispacy/scispacy.py"", line 5, in <module>. nlp = spacy.load(""en_core_sci_sm""). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/__init__.py"", line 21, in load. return util.load_model(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 114, in load_model. return load_model_from_package(name, **overrides). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/spacy/util.py"", line 134, in load_model_from_package. cls = importlib.import_module(name). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/importlib/__init__.py"", line 126, in import_module. return _bootstrap._gcd_import(name[level:], package, level). File ""/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/en_core_sci_sm/__init__.py"", line 7, in <module>. from scispacy.custom_sentence_segmenter import combined_rule_sentence_segmenter. ModuleNotFoundError: No module named 'scispacy.custom_sentence_segmenter'; 'scispacy' is not a package",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/78
https://github.com/allenai/scispacy/issues/79:60,usability,indicat,indication,60,"How to know what type of entity is extracted (e.g drug name,indication,treatment)using scispacy?;",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/79
https://github.com/allenai/scispacy/issues/81:41,availability,avail,available,41,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:0,energy efficiency,GPU,GPU,0,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:29,energy efficiency,GPU,GPU,29,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:0,performance,GPU,GPU,0,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:29,performance,GPU,GPU,29,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:41,reliability,availab,available,41,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:41,safety,avail,available,41,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:41,security,availab,available,41,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:4,usability,Support,Support,4,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/81:33,usability,support,support,33,GPU Support for scispacy; Is GPU support available for scispacy?,MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/81
https://github.com/allenai/scispacy/issues/82:124,availability,error,error,124,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:369,availability,error,error,369,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:690,availability,Error,Error,690,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:277,deployability,pipelin,pipeline,277,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:546,deployability,modul,module,546,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:832,deployability,pipelin,pipeline,832,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:84,energy efficiency,model,models,84,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:184,energy efficiency,load,load,184,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:220,energy efficiency,load,load,220,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:802,energy efficiency,model,model,802,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:277,integrability,pipelin,pipeline,277,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:832,integrability,pipelin,pipeline,832,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:546,modifiability,modul,module,546,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
https://github.com/allenai/scispacy/issues/82:124,performance,error,error,124,"Replace NER; Hi, . I'm trying to add one of your pre-trained NER to one of the main models but unfortunately, I run into an error. Can somebody help? This is what I did: . nlp = spacy.load(""en_core_sci_sm""). ner = spacy.load(""en_ner_bionlp13cg_md""). nlp.replace_pipe('ner',ner.pipeline[0][1]). Then run on some text:. doc = nlp(text). When I ask for entities I get the error:. doc.ents. ---------------------------------------------------------------------------. ValueError Traceback (most recent call last). <ipython-input-30-2631206314ab> in <module>(). ----> 1 doc.ents. doc.pyx in spacy.tokens.doc.Doc.ents.__get__(). span.pyx in spacy.tokens.span.Span.__cinit__(). ValueError: [E084] Error assigning label ID 7634832301877222523 to span: not in StringStore. If I try to just add a new NER to the model with:. nlp.add_pipe(ner.pipeline[0][1], 'new_ner'). the kernel crashes... Thank you!",MatchSource.ISSUE,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/82
