id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/pull/16179:47,availability,operat,operators,47,[hist] Add some `const` keywords to arithmetic operators; Closes https://its.cern.ch/jira/browse/ROOT-9297.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16179
https://github.com/root-project/root/pull/16216:356,integrability,translat,translation,356,"[ntuple] Fix item type names for STL map fields; With the addition of `RIntegralTypeMap` (PR https://github.com/root-project/root/pull/16039), most of the type. name deduction for type-erased fields was moved from the type. translation map to `RField`'s template specialization. Upon creation of. type-erased STL map(-like) types, originally only the type translation. map was used. This now can cause issues where the map's item types may. be non-normalized. By using the type names of the subfields of the. `std::pair` item field, we ensure the correct inner type names are used.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16216
https://github.com/root-project/root/pull/16216:491,integrability,sub,subfields,491,"[ntuple] Fix item type names for STL map fields; With the addition of `RIntegralTypeMap` (PR https://github.com/root-project/root/pull/16039), most of the type. name deduction for type-erased fields was moved from the type. translation map to `RField`'s template specialization. Upon creation of. type-erased STL map(-like) types, originally only the type translation. map was used. This now can cause issues where the map's item types may. be non-normalized. By using the type names of the subfields of the. `std::pair` item field, we ensure the correct inner type names are used.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16216
https://github.com/root-project/root/pull/16216:224,interoperability,translat,translation,224,"[ntuple] Fix item type names for STL map fields; With the addition of `RIntegralTypeMap` (PR https://github.com/root-project/root/pull/16039), most of the type. name deduction for type-erased fields was moved from the type. translation map to `RField`'s template specialization. Upon creation of. type-erased STL map(-like) types, originally only the type translation. map was used. This now can cause issues where the map's item types may. be non-normalized. By using the type names of the subfields of the. `std::pair` item field, we ensure the correct inner type names are used.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16216
https://github.com/root-project/root/pull/16216:356,interoperability,translat,translation,356,"[ntuple] Fix item type names for STL map fields; With the addition of `RIntegralTypeMap` (PR https://github.com/root-project/root/pull/16039), most of the type. name deduction for type-erased fields was moved from the type. translation map to `RField`'s template specialization. Upon creation of. type-erased STL map(-like) types, originally only the type translation. map was used. This now can cause issues where the map's item types may. be non-normalized. By using the type names of the subfields of the. `std::pair` item field, we ensure the correct inner type names are used.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16216
https://github.com/root-project/root/pull/16217:31,deployability,version,version,31,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:97,deployability,version,version,97,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:31,integrability,version,version,31,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:97,integrability,version,version,97,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:31,modifiability,version,version,31,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:97,modifiability,version,version,97,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:5,performance,Lock,Lock,5,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:5,security,Lock,Lock,5,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/pull/16217:83,usability,minim,minimum,83,"[ci] Lock max numpy, min numba version; Constrain requirements to numpy 1.26.4 and minimum numba version for py3.8.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16217
https://github.com/root-project/root/issues/16219:391,availability,Operat,Operating,391,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:0,deployability,Modul,Module,0,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:28,deployability,version,version,28,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:153,deployability,build,build,153,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:185,deployability,upgrad,upgrade,185,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:219,deployability,modul,module,219,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:248,deployability,Build,Building,248,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:288,deployability,version,version,288,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:352,deployability,Instal,Installation,352,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:129,energy efficiency,Current,Currently,129,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:28,integrability,version,version,28,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:288,integrability,version,version,288,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:0,modifiability,Modul,Module,0,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:28,modifiability,version,version,28,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:185,modifiability,upgrad,upgrade,185,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:219,modifiability,modul,module,219,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:288,modifiability,version,version,288,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:144,reliability,doe,does,144,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:0,safety,Modul,Module,0,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:219,safety,modul,module,219,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:431,testability,context,context,431,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/issues/16219:325,usability,support,support,325,"Module map on the new XCode version for macos15-beta; ### Check duplicate issues. - [ ] Checked for duplicates. ### Description. Currently ROOT does not build on macos15 beta due to an upgrade of XCode that changed the module maps. ### Reproducer. Building root on macos15 beta. ### ROOT version. master, 6.32 (the ones that support macos15 beta). ### Installation method. from sources. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16219
https://github.com/root-project/root/pull/16220:38,deployability,build,builds,38,[ci] Temporarily disable the mac-beta builds; until the issue with module maps #16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16220
https://github.com/root-project/root/pull/16220:67,deployability,modul,module,67,[ci] Temporarily disable the mac-beta builds; until the issue with module maps #16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16220
https://github.com/root-project/root/pull/16220:67,modifiability,modul,module,67,[ci] Temporarily disable the mac-beta builds; until the issue with module maps #16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16220
https://github.com/root-project/root/pull/16220:67,safety,modul,module,67,[ci] Temporarily disable the mac-beta builds; until the issue with module maps #16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16220
https://github.com/root-project/root/pull/16221:38,deployability,build,builds,38,[ci] Temporarily disable the mac-beta builds; Until the issue with module maps https://github.com/root-project/root/issues/16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16221
https://github.com/root-project/root/pull/16221:67,deployability,modul,module,67,[ci] Temporarily disable the mac-beta builds; Until the issue with module maps https://github.com/root-project/root/issues/16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16221
https://github.com/root-project/root/pull/16221:67,modifiability,modul,module,67,[ci] Temporarily disable the mac-beta builds; Until the issue with module maps https://github.com/root-project/root/issues/16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16221
https://github.com/root-project/root/pull/16221:67,safety,modul,module,67,[ci] Temporarily disable the mac-beta builds; Until the issue with module maps https://github.com/root-project/root/issues/16219 is fixed.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16221
https://github.com/root-project/root/pull/16226:27,deployability,build,building,27,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/pull/16226:64,deployability,version,version,64,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/pull/16226:87,deployability,build,building,87,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/pull/16226:64,integrability,version,version,64,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/pull/16226:64,modifiability,version,version,64,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/pull/16226:8,safety,Avoid,Avoid,8,[cmake] Avoid warning when building from tar file; Use the ROOT version from file when building from the source tar file. Fixes https://github.com/root-project/root/issues/15178.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16226
https://github.com/root-project/root/issues/16227:14,availability,recov,recover,14,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:112,availability,down,download,112,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:0,deployability,Build,Build,0,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:14,deployability,recov,recover,14,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:299,performance,time,time,299,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:14,reliability,recov,recover,14,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:65,reliability,doe,does,65,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:234,reliability,doe,does,234,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:14,safety,recov,recover,14,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:272,safety,reme,remember,272,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/issues/16227:14,security,recov,recover,14,Build can not recover from partial 'cleanup'; Is It 'just me' or does the master (intentionally ?) no longer re-download the tar files for the builtins. I.e.:. ```. cmake. ninja. rm -rf *-prefix builtins. ninja. ```. used to work and does not work anymore (and no I don't remember when was the last time I saw it worked).,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16227
https://github.com/root-project/root/pull/16228:14,deployability,instal,install,14,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
https://github.com/root-project/root/pull/16228:305,deployability,contain,contains,305,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
https://github.com/root-project/root/pull/16228:371,deployability,contain,contains,371,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
https://github.com/root-project/root/pull/16228:388,deployability,version,version,388,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
https://github.com/root-project/root/pull/16228:531,deployability,updat,updated,531,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
https://github.com/root-project/root/pull/16228:388,integrability,version,version,388,cmake: do not install python binding with SOVERSION; # This Pull request:. ## Changes or fixes:. Python doesn't understand soversions and they don't make sense here anyway since nothing is linked against the bindings. Thus `ROOT_LIBRARY_PROPERTIES` is split into `ROOT_LIBRARY_PROPERTIES_NOVER` that just contains the suffix and prefix and R`OOT_LIBRARY_PROPERTIES` that contains the (so)version if enabled. Additionally `IMPORT_PREFIX` is dropped which doesn't have an effect. ## Checklist:. - [x] tested changes locally. - ~~[ ] updated the docs (if necessary)~~.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16228
