id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/pull/2667:71,security,model,models,71,[DF] ROOT-9692: Properly consider custom binning when using TProfile2D models;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2667
https://github.com/root-project/root/pull/2735:1419,integrability,sub,sub-collection,1419,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1538,integrability,sub,sub-collection,1538,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:502,performance,schedul,scheduling,502,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:993,performance,schedul,scheduling,993,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:622,safety,input,input,622,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:712,safety,input,input,712,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:736,safety,updat,updating,736,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:934,safety,input,input,934,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1098,safety,input,input,1098,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1267,safety,input,input,1267,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1291,safety,updat,updating,1291,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:736,security,updat,updating,736,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1291,security,updat,updating,1291,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:622,usability,input,input,622,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:712,usability,input,input,712,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:934,usability,input,input,934,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1098,usability,input,input,1098,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2735:1267,usability,input,input,1267,"Fix ROOT-9701, IO read rules seemingly no longer executed.; The rule were actually still executed on the proper object and. in the right order. However when we had. - a top level object with a rule for one of its transient member. - that top level object also having a data member that is an STL collection. then the fOnfileObject (type TVirtualArray) was inadvertently resized. by the top node of the STL object (i.e 'type 4' branch) to the size of. the collection. Before the improvement to the rule scheduling the ordering of operations. was:. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - c - execute the rule using the input/fOnfileObject and updating the transient member. 4 - d - resize the top level object's fOnfileObject to size of sub-collection. The last stage provoke a reallocation of the element of fOnfileObject (thus. losing the input but only 'after' it has been used. With the new rule scheduling the order becomes. 1 - a - resize the top level object's fOnfileObject to 1. 2 - b - read the input for the transient member into the fOnfileObject. 3 - d - resize the top level object's fOnfileObject to size of sub-collection. 4 - c - execute the rule using the input/fOnfileObject and updating the transient member. and now the consequence of the inadvertent resize becomes visible. i.e. for each entry where the sub-collection 'grows' the transient member. value will be invalid. [Note: in the example provided with ROOT-9701 the. sub-collection 'grows' by one at each entry]",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2735
https://github.com/root-project/root/pull/2736:0,safety,Avoid,Avoid,0,Avoid being able to create too many workers in hadd;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2736
https://github.com/root-project/root/pull/2737:55,deployability,Updat,Update,55,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2737:120,integrability,compon,components,120,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2737:120,interoperability,compon,components,120,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2737:120,modifiability,compon,components,120,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2737:55,safety,Updat,Update,55,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2737:55,security,Updat,Update,55,"Remove ""globbing"" for Math; To be done for this PR:. - Update math/unuran directory. and for next iteration try to move components to use only ROOT_STANDARD_LIBRARY_PACKAGE():. genvector & smatrix.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2737
https://github.com/root-project/root/pull/2738:36,availability,error,error,36,From Sergey: Try to fix compilation error;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2738
https://github.com/root-project/root/pull/2738:36,performance,error,error,36,From Sergey: Try to fix compilation error;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2738
https://github.com/root-project/root/pull/2738:36,safety,error,error,36,From Sergey: Try to fix compilation error;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2738
https://github.com/root-project/root/pull/2738:36,usability,error,error,36,From Sergey: Try to fix compilation error;,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2738
https://github.com/root-project/root/pull/2739:87,energy efficiency,optim,optimisation,87,[TTreeReader] Fix ROOT-9570 Allow TTreeReaderArray to read vector of booleans; + small optimisation,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2739
https://github.com/root-project/root/pull/2741:61,availability,cluster,clusters,61,"Fix inconsistent behavior in TClusterIterator when there are clusters but fAutoFlush is still negative.; . With a file has several cluster range but has fAutoFlush set to a negative value: eg. t->Print(""clusters"");. ******************************************************************************. *Tree :t : t *. *Entries : 1000 : Total = 424803 bytes File Size = 33982 *. * : : Tree compression factor = 12.78 *. ******************************************************************************. Cluster Range # Entry Start Last Entry Size. 0 0 49 10. …. 18 900 949 10. 19 950 999 -2000000. TClusterIterator was not estimate correctly the cluster size of the last range. This resulted in some circumstances to message like:. Error in <TTreeCache::FillBuffer>: Inconsistency: fCurrentClusterStart=900 fEntryCurrent=950 fNextClusterStart=956 but fCurrentEntry should not be in between the two. Error in <TTreeCache::FillBuffer>: Inconsistency: fCurrentClusterStart=950 fEntryCurrent=950 fNextClusterStart=953 but fCurrentEntry should not be in between the two. Error in <TTreeCache::FillBuffer>: Inconsistency: fCurrentClusterStart=950 fEntryCurrent=950 fNextClusterStart=953 but fCurrentEntry should not be in between the two. Error in <TTreeCache::FillBuffer>: Inconsistency: fCurrentClusterStart=950 fEntryCurrent=950 fNextClusterStart=953 but fCurrentEntry should not be in between the two. A work-around is to increase the TTreeCacheSize to be large enough that it would contains. all the entries of the last range. See https://root-forum.cern.ch/t/ttreecache-fillbuffer-error-with-root-6-14-04/30914. the same problem was also reported by CMS.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2741
