quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,wiki,url,total_similar,target_keywords,target_matched_words
Availability,"## Test Results;        11 files         11 suites   1d 21h 21m 27s [:stopwatch:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""duration of all tests"");   2 481 tests   2 480 [:heavy_check_mark:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""passed tests"") 0 [:zzz:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""skipped / disabled tests"") 1 [:x:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""failed tests""); 26 220 runs  26 219 [:heavy_check_mark:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""passed tests"") 0 [:zzz:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""skipped / disabled tests"") 1 [:x:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""failed tests""). For more details on these failures, see [this check](https://github.com/root-project/root/runs/18191464119). Results for commit 3a0da9f3. [test-results]:data:application/gzip;base64,H4sIAGnVP2UC/02MOQ7DIBQFr2JRp2AL8HOZiFVC8RJhqKzcPdiJweXMe5oNhTj6FT0GQm4DWkvMnVxJOsdl3lkwqmR1dc77gXJFTnyuxdqfw9294ru6LoKO415qwqe0pP8llfmoCkpPbFVBCTTXqwdfogdfm3aZppgrIKax0xAYZjIAd5IHcdfegpUeUwcmgFEGC4k+X74Y96sQAQAA",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/13977#issuecomment-1785552651:1041,failure,failures,1041,https://root.cern,https://github.com/root-project/root/pull/13977#issuecomment-1785552651,1,['failure'],['failures']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. Sometiems I need to make a ""sum"" of two RooPlot objects. (results of fits for two samples).; Typically for this task I make a loop over RooPlot components and ""sum"" them manually.; To make a fum of two `RooHist` obejcs I rely on a costructor of `RooHist` from two `RooHist` objects.; I observed that sumamtion of two RooPlot object is broken for for ROOT 6.30/04 ( I use ROOT instalaltion ; from LCG cvmff build: /cvmfs/sft.cern.ch/lcg/views/LCG_105a_LHCB_7/; The sum of two histos is very different from expected. The script to preproduce the error is veyr trivial, but it shows no problems for all ""simple"" RooHist.; I've prepared a file with two `RooHist` objects in mu piblic AFS directory; ```; import ROOT. f = ROOT.TFile('/afs/cern.ch/user/i/ibelyaev/public/test.root','READ'); h1 = f.Get ( 'h1' ) ## RooHist ; h2 = f.Get ( 'h2' ) ## RooHist . ## it shoukd be the sum ; hs = ROOT.RooHist ( h1 , h2 ) . hs.Draw ('ap' ) ## draw the sum ; h1.Draw ('same') ## draw the first component ; h2.Draw ('same') ## draw the second component . h1.SetLineColor(2); h2.SetLineColor(4); ```. . ### Reproducer. The script to preproduce the error is veyr trivial, but it shows no problems for all ""simple"" RooHist.; I've prepared a file with two `RooHist` objects in mu piblic AFS directory; ```; import ROOT. f = ROOT.TFile('/afs/cern.ch/user/i/ibelyaev/public/test.root','READ'); h1 = f.Get ( 'h1' ) ## RooHist ; h2 = f.Get ( 'h2' ) ## RooHist . ## it shoukd be the sum ; hs = ROOT.RooHist ( h1 , h2 ) . hs.Draw ('ap' ) ## draw the sum ; h1.Draw ('same') ## draw the first component ; h2.Draw ('same') ## draw the second component . h1.SetLineColor(2); h2.SetLineColor(4); ```. . ### ROOT version. ROOT 6.30/04. ### Installation method. LCG cvmfs build: /cvmfs/sft.cern.ch/lcg/views/LCG_105a_LHCB_7/. ### Operating system. x86_64-el9-gcc13-opt. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/15052:619,error,error,619,https://root.cern,https://github.com/root-project/root/issues/15052,2,['error'],['error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. Take this CI run as an example. https://github.com/root-project/root/actions/runs/5546846102/jobs/10127673943?pr=13246. The PR it belongs to, https://github.com/root-project/root/pull/13246, makes some changes to `DistRDF` code that should immediately trigger an error in the tests. This is evident from jenkins runs of the same PR, e.g. https://github.com/root-project/root/pull/13246#issuecomment-1634733833 . Instead, the builds of the new CI state they are running the DistRDF tests and they also pass. ```; 2410/2429 Test #1573: roottest-python-distrdf-dask-test_all ............................................................. Passed 127.24 sec; ```. Which is evidently wrong. One possible reason behind this is that the new CI runs on incremental builds and it's possible that Python files are not properly copied over after the changes. ### Reproducer. See the description above. ### ROOT version. pull request. ### Installation method. CI. ### Operating system. ubuntu22 . ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13249:338,error,error,338,https://root.cern,https://github.com/root-project/root/issues/13249,1,['error'],['error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The 6.26.14 tag fails to build with the following errors emitted by GCC:; ```; /root/parts/root/src/rootx/src/rootcoreteam.h:12:32: error: stray ‘\’ in program; 12 | const char *gROOTCoreTeam[] = {\n ""Rene Brun"",; | ^; /root/parts/root/src/rootx/src/rootcoreteam.h:31:29: error: stray ‘\’ in program; 31 | ""Enric Tejedor Saavedra"",\n 0\n };; | ^; /root/parts/root/src/rootx/src/rootcoreteam.h:31:35: error: stray ‘\’ in program; 31 | ""Enric Tejedor Saavedra"",\n 0\n };; ```; ```; /root/parts/root/src/rootx/src/rootcoreteam.h:12:33: error: ‘n’ was not declared in this scope; 12 | const char *gROOTCoreTeam[] = {\n ""Rene Brun"",; | ^; /root/parts/root/src/rootx/src/rootcoreteam.h:12:37: error: expected ‘}’ before string constant; 12 | const char *gROOTCoreTeam[] = {\n ""Rene Brun"",; | ~ ^~~~~~~~~~~; /root/parts/root/src/rootx/src/rootcoreteam.h:34:1: error: expected declaration before ‘}’ token; 34 | } // namespace ROOT; | ^; ```. ### Reproducer. Checkout 6-26-14 and attempt to build from source. ### ROOT version. 6.26.14. ### Installation method. Source. ### Operating system. Ubuntu 20.04. ### Additional context. Failing in Snap build environment, which could be related but the errors look like general syntax errors that would effect most build environments.",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14138:125,error,errors,125,https://root.cern,https://github.com/root-project/root/issues/14138,9,['error'],"['error', 'errors']"
Availability,### Check duplicate issues. - [X] Checked for duplicates. ### Description. The ROOT CI has endemically suffered of instabilities. Every time people need to check if the bots report the same failures on other PRs. A possible implementation is to export PR context as part of every job via the GitHub API and each build to look at the last 10 finished jobs for common test failures... . ### Reproducer. N/A. ### ROOT version. N/A. ### Installation method. N/A. ### Operating system. N/A. ### Additional context. The bugreport template should not have most of the fields that are currently marked as mandatory. That's not a tax declaration form.,MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14781:190,failure,failures,190,https://root.cern,https://github.com/root-project/root/issues/14781,2,['failure'],['failures']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The [EDM4hep](https://github.com/key4hep/EDM4hep) default data model definition includes multiple fields defined as fixed-length single-dimensional `std::array` of `float`, e.g. `std::array<float,6> covMatrix` in `edm4hep::TrackerHit` [1]. When data is written with these fields, it is not readable with ROOT, and an error is returned. This is reported under EDM4hep as well, at https://github.com/key4hep/EDM4hep/issues/262, but it appears this is an issue in ROOT, not EDM4hep. [1]: https://github.com/key4hep/EDM4hep/blob/60ad463c5474b51115345446edb5e90bf9dc33f5/edm4hep.yaml#L348. ### Reproducer. To reproduce the issue with the input file [edm4hep_events.root.gz](https://github.com/root-project/root/files/14365763/edm4hep_events.root.gz) (38K), use the follwing steps. ### In ROOT interpreter:; ```; ROOT::RDataFrame df(""events"", ""edm4hep_events.root""); df.Describe(); ```; returns; ```; root [0] ROOT::RDataFrame df(""events"", ""edm4hep_events.root""); (ROOT::RDataFrame &) A data frame built on top of the events dataset.; root [1] df.Describe(); Error in <TRint::HandleTermInput()>: std::runtime_error caught: TTree leaf TrackerHitPlanes.covMatrix[6] has both a leaf count and a static length. This is not supported.; ```. ### In Python interpreter:; ```; import ROOT; df = ROOT.RDataFrame(""events"", ""edm4hep_events.root""); df.Describe(); ```; returns; ```; In [1]: import ROOT; ...: df = ROOT.RDataFrame(""events"", ""edm4hep_events.root""); ...: df.Describe(); ...: ; Installed ROOT event loop hook.; ---------------------------------------------------------------------------; runtime_error Traceback (most recent call last); Cell In[1], line 3; 1 import ROOT; 2 df = ROOT.RDataFrame(""events"", ""edm4hep_events.root""); ----> 3 df.Describe(). runtime_error: ROOT::RDF::RDFDescription ROOT::RDF::RInterfaceBase::Describe() =>; runtime_error: TTree leaf TrackerHitPlanes.covMatrix[6] has both a leaf count and a static lengt",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14790:392,error,error,392,https://root.cern,https://github.com/root-project/root/issues/14790,1,['error'],['error']
Availability,### Check duplicate issues. - [X] Checked for duplicates. ### Description. The attached reproducer will fail to execute the ROOT Python script successfully when the `buggy::Constraint` class template is constrained instead of producing identical output to when `buggy::Constraint` is not constrianed:; ```.console; $ ./makeit good; number = 5; ```; ```.console; $ ./makeit; Error in <TInterpreter::AutoParse>: Error parsing payload code for class buggy::Constrained with content:; ⋮; ```. ### Reproducer. To induce the failure case:; ```.console; $ cd root-concepts-dict-bug; $ ./makeit; ```. To see the reference output:; ```.console; $ cd root-concepts-dict-bug; $ ./makeit good; ```. ### ROOT version. `ROOT 6.28/04@30598a8430`. ### Installation method. UPS. ### Operating system. SL7. ### Additional context. Compiled with GCC 13.1.0/C++20.,MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13461:374,Error,Error,374,https://root.cern,https://github.com/root-project/root/issues/13461,3,"['Error', 'failure']","['Error', 'failure']"
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The change in https://github.com/root-project/root/pull/16568 causes gtest to be always required, or at least in the config we use for LCG stacks in Release mode. See; https://lcgapp-services.cern.ch/cdash3/build/34617/file/1275. ```; In file included from /build/jenkins/workspace/lcg_nightly_pipeline/build/projects/ROOT-HEAD/src/ROOT/HEAD/core/testsupport/src/TestSupport.cxx:14:; /build/jenkins/workspace/lcg_nightly_pipeline/build/projects/ROOT-HEAD/src/ROOT/HEAD/core/testsupport/inc/ROOT/TestSupport.hxx:28:10: fatal error: gtest/gtest.h: No such file or directory; 28 | #include ""gtest/gtest.h""; | ^~~~~~~~~~~~~~~; compilation terminated.; ```; Therefore this should fail in the configure step already. ### Reproducer. lcgcmake. ### ROOT version. master. ### Installation method. build from source. ### Operating system. linux. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/16612:599,error,error,599,https://root.cern,https://github.com/root-project/root/issues/16612,1,['error'],['error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The code crashes once I use the `RooUnblindOffset` as it is in the snippet below. This seems to be working just fine when I use I use an older version of ROOT, e.g, 6.26/04 . I also attach the segmentation error if helps ; [segfault.txt](https://github.com/user-attachments/files/16984068/segfault.txt). ### Reproducer. ```c++; RooRealVar* tauB = new RooRealVar(""tau"",""tau"",1.6, 1.4 ,1.8 );; std::string blindname = ""blindTau"";; std::string blindString = ""McFluff"";; RooUnblindOffset* blind = new RooUnblindOffset(blindname.c_str(), blindname.c_str(), blindString.c_str(), 0.02, *tauB );; RooFormulaVar* Gamma = new RooFormulaVar(""Gamma"",""Gamma"",""-1/@0"" ,RooArgSet(*blind));; ```. ### ROOT version. ROOT 6.32.04. ### Installation method. installed from source. ### Operating system. MacOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/16419:281,error,error,281,https://root.cern,https://github.com/root-project/root/issues/16419,1,['error'],['error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The issue arises under the following circumstances:; - The overall Probability Density Function is constructed using HistFactory.; - The Beeston Barlow Lite method is employed, thus `ActivateStatError()` is used, leading to a series of constrained `gamma_stat` errors.; - `HistFactorySimultaneous` is used (this bug does not occur if HistFactorySimultaneous is not used). The main problem surfaces **when executing MINOS, which alters the gamma parameter values (`gamma_stat_[...]`)**, contrary to our expectation that they should remain unmodified. To summarize, if the model is built using `HistFactory` as shown in the following code:; ```cpp; #include ""RooStats/HistFactory/Measurement.h""; #include ""RooStats/HistFactory/MakeModelAndMeasurementsFast.h""; #include ""RooStats/HistFactory/HistFactorySimultaneous.h""; using namespace RooFit;; using namespace RooStats;; using namespace HistFactory;. // Build the model; Measurement meas(""meas"", ""meas"");; // [...]; // [...]; RooWorkspace *w = MakeModelAndMeasurementFast(meas);; RooStats::ModelConfig *mc = (RooStats::ModelConfig*) w->obj(""ModelConfig"");; RooSimultaneous* model = (RooSimultaneous*)mc->GetPdf();; HistFactorySimultaneous* model_hf = new HistFactorySimultaneous( *model );. // Minimisation; RooAbsReal* nll_hf=model_hf->createNLL(*data, Offset(kTRUE));; RooMinimizer *minuit = new RooMinimizer(*nll_hf);; minuit->setOffsetting(kTRUE);; minuit->setStrategy(1);; minuit->migrad();. // Run MINOS on the parameter of interest; minuit->minos(*parameter_of_interest);; ```; Then, the execution of MINOS in the final line results in the modification of the values of the `gamma_stat` parameters. ### Reproducer. I have set up a repository with code to reproduce the issue: https://gitlab.cern.ch/anthonyc/histfactorysimultaneousminosbug; After cloning the repository, you can run:; ```bash; root example.C; ```. After running it, you should observe the following:; ```",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13142:336,error,errors,336,https://root.cern,https://github.com/root-project/root/issues/13142,1,['error'],['errors']
Availability,### Check duplicate issues. - [X] Checked for duplicates. ### Description. The new cmake changes some behavior WRT the ninja Generator (see https://cmake.org/cmake/help/latest/command/add_custom_command.html) and this seems to break root builds with:. ```; 2024-03-27@10:00:24:DEBUG:ROOT:ROOT:0: ++ cmake --build . --target install -j 28; 2024-03-27@10:00:24:DEBUG:ROOT:ROOT:0: ninja: error: build.ninja:27137: multiple outputs aren't (yet?) supported by depslog; bring this up on the mailing list if it affects you; 2024-03-27@10:00:24:DEBUG:ROOT:ROOT:0:; ```. ### Reproducer. Just update to the latest cmake and build root with the -G Ninja option. ### ROOT version. 6.30.1. ### Installation method. aliBuild. ### Operating system. macOS. ### Additional context. I think the issue is general and not related to macOS. Reverting back to Cmake 3.28 works around the issue. Using the makefile generator also works around the issue.,MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/15064:385,error,error,385,https://root.cern,https://github.com/root-project/root/issues/15064,1,['error'],['error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The new cppyy produces an error when we try to call GetBranchAttr on one of our DataVector branches. . ### Reproducer. **Reproducer using only the ATLAS environment**, no files necessary:; ```back; export ATLAS_LOCAL_ROOT_BASE=/cvmfs/atlas.cern.ch/repo/ATLASLocalRootBase ; source $ATLAS_LOCAL_ROOT_BASE/user/atlasLocalSetup.sh; asetup main--dev4LCG,latest,Athena; python; ```; ```python; import ROOT, cppyy.ll; ROOT.TClass.GetClass('DataVector<xAOD::PixelCluster_v1>').HasDictionary(); ```; ```txt; True; ```; ```python; cppyy.ll.cast['DataVector<xAOD::PixelCluster_v1>'](0); ```; ```txt; TypeError: Could not find ""cppyy_cast<DataVector<xAOD::PixelCluster_v1>>"" (set cppyy.set_debug() for C++ errors):; Failed to instantiate ""cppyy_cast<DataVector<xAOD::PixelCluster_v1>>(int)""; ```; but using a typedef to the DataVector works (note the real type of the returned object):; ```python; cppyy.ll.cast['xAOD::PixelClusterContainer_v1>'](0); ```; ```txt; <cppyy.gbl.DataVector<xAOD::PixelCluster_v1> object at 0x11cbd2c0>; ```; and after the previous call autoloaded some libraries, the real type starts to work as well:; ```python; cppyy.ll.cast['DataVector<xAOD::PixelCluster_v1>'](0); ```; ```txt; <cppyy.gbl.DataVector<xAOD::PixelCluster_v1> object at 0x1f542770>; ```. ### ROOT version. 6.32+, possibly since 6.30. ### Installation method. SFT dev nightlies. ### Operating system. alma9. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/15996:101,error,error,101,https://root.cern,https://github.com/root-project/root/issues/15996,2,['error'],"['error', 'errors']"
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. The original report is available here:; https://root-forum.cern.ch/t/streamerinfo-is-not-stored-in-tfile-with-update-mode/57383. ```; We have an executable which loops over multiple TFiles (each containing 1 object of different classes not known to this application, though the problem is the same if all includes are added) , and for each file. opens it in the ""update"" mode (w/o explicitly loading the object stored in the file); writes some simple struct with metadata; closes the file.; Afterwards, in separate processes, these files are read by other executables (Consumers) which include headers for objects inside these files. The ClassVersion of the content for some of these files is lower than the current ClassVersion used by Consumers. Automatic schema evolution accounts for differences. The problem appears when two initial files contain objects of the same class (MyClass in the example below) of version A while the Consumer uses higher class version B because:. the 1st updated file happens to have StreamerInfo of its original object together with the StreamerInfo of the added metadata (as shown by gFile->GetStreamerInfoList()->Print() ); the 2nd updated file has StreamerInfo only for added metadata class, reading the object from these files leads to an error.; I am wondering if there is a way to enforce the presence of the original StreamerInfo in the updated file. The reproducer is attached:. tar xvzf tst.tar.gz ; cd tst; chmod +x runTest.sh;; ./runTest.sh; It produces (suppressing ACLIC output):. Creating library for MyClass version 1; Storing object of class version 1 in two identical files; Creating library for MyClass version 2; Updating files containing object of old class version 1 (by writing metadata object of unrelated class OtherClass). Reading 1st (updated) file; Processing testFile.C(""outv1.root"")...; printing GetStreamerInfoList()->Print() for outv1.root; Collection name='TLis",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14171:98,avail,available,98,https://root.cern,https://github.com/root-project/root/issues/14171,1,['avail'],['available']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. There is a `can't dereference invalidated vector iterator` assertion failure in `SimpleCollectionProxy.hxx` (at line 23) when running `ntuple_show.exe` on Windows. This code is the issue: `*end_arena = &(*vec.end());` one cannot dereference `end()`, [as explained in the standard](https://en.cppreference.com/w/cpp/container/vector/end):; > end() returns an iterator to the element following the last element of the vector. This element acts as a placeholder; attempting to access it results in undefined behavior. Note there is the same kind of potential issue at line 27 with `static_cast<IteratorData *>(*end_arena)->ptr = &(*vec.end());`. ### Reproducer. Run the `ntuple_show.exe` test in debug mode with the /RTC1 flag on Windows. ### ROOT version. master (6.29/01). ### Installation method. built from source. ### Operating system. Windows. ### Additional context. This is visible on Windows with RTC1, but is relevant to all OSes",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13568:144,failure,failure,144,https://root.cern,https://github.com/root-project/root/issues/13568,1,['failure'],['failure']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. There seems to be a subtle bug in the way colors are registered, which in the case described below makes `TColor::GetFreeColorIndex()` return a color index that is already used by a user-defined color. . This happens when I load a canvas from a `.root` file where the canvas was saved in a separate ROOT session that defined a new fill color AND a palette using `gStyle->SetPalette()`. The bug appears in 6.32.00 and 6.32.02 but NOT in 6.30.08. ### Reproducer. 1. Download minimal reproducible example at https://gist.github.com/bgrube/a939a059fd397129efacb8f0643ae022; 2. `source /cvmfs/sft.cern.ch/lcg/app/releases/ROOT/6.32.02/x86_64-almalinux9.4-gcc114-opt/bin/thisroot.sh`; 3. `python3 ./TColorBug.py`; 4. Output; 	```; 	Creating test file in a separate process; 	Color:1179 Red=1.000000 Green=1.000000 Blue=1.000000 Alpha=1.000000 Name=myColor; 	Info in <TCanvas::SaveAs>: ROOT file TColorBug.root has been created; 	Reading test file; 	ROOT.TColor.GetFreeColorIndex() = 1179; 	Color:1179 Red=1.000000 Green=1.000000 Blue=1.000000 Alpha=1.000000 Name=myColor; 	Wrong behavior: index 1179 returned by ROOT.TColor.GetFreeColorIndex() is already used; 	```. ### ROOT version. 6.32. ### Installation method. pre-built binary. ### Operating system. Linux. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/16051:539,Down,Download,539,https://root.cern,https://github.com/root-project/root/issues/16051,1,['Down'],['Download']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. This code in [RTensor.hxx](https://github.com/root-project/root/blob/master/tmva/tmva/inc/TMVA/RTensor.hxx#L460):; ```; shape.insert(shape.end() + 1 + idx, 1);; ```; generates a debug assertion failure ""cannot seek vector iterator after end"".; As explained [in the standard](https://en.cppreference.com/w/cpp/container/vector/end): end() returns an iterator to the element following the last element of the vector. This element acts as a placeholder; attempting to access it results in undefined behavior. ### Reproducer. Compile ROOT in Debug mode on Windows with the `/RTC1` compiler flag and run the TMVA tests/tutorials. ### ROOT version. master (6.29/01). ### Installation method. built from source. ### Operating system. Windows. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13325:269,failure,failure,269,https://root.cern,https://github.com/root-project/root/issues/13325,1,['failure'],['failure']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. This issue stems from the problems arisen in #13134 . Among the `webgui` classes, there is the following layout:. ```cpp; // RFileDialog.hxx; class RFileDialog {; RBrowserData fBrowsable; ///<! central browsing element; };. // RBrowserData.hxx; class RBrowserDataCleanup;; class RBrowserData {; std::unique_ptr<RBrowserDataCleanup> fCleanupHandle; ///<! cleanup handle for RecursiveRemove; };. // RBrowserData.cxx; class RBrowserDataCleanup : public TObject {};; ```. Which leads to failures in `roottest-root-core-execStatusBitsCheck` when building with `runtime_cxxmodules=OFF`:. ```; 1548: +Error in <TProtoClass::FindDataMember>: data member with index 0 is not found in class tuple<ROOT::Experimental::RBrowserDataCleanup*,default_delete<ROOT::Experimental::RBrowserDataCleanup> >; 1548: +Error in <CreateRealData>: Cannot find data member # 0 of class tuple<ROOT::Experimental::RBrowserDataCleanup*,default_delete<ROOT::Experimental::RBrowserDataCleanup> > for parent ROOT::Experimental::RFileDialog!; 1548: +Error in <TProtoClass::FindDataMember>: data member with index 1 is not found in class tuple<ROOT::Experimental::RBrowserDataCleanup*,default_delete<ROOT::Experimental::RBrowserDataCleanup> >; 1548: +Error in <CreateRealData>: Cannot find data member # 1 of class tuple<ROOT::Experimental::RBrowserDataCleanup*,default_delete<ROOT::Experimental::RBrowserDataCleanup> > for parent ROOT::Experimental::RFileDialog!; ```. As per the discussion in the linked PR, it seems that `TClass` is always generating dictionaries for the `std::unique_ptr` data member, even if it's transient. As things stand, the only ""fix"" is to move the `RBrowserDataCleanup` class from the implementation file to the header, and adding `ClassDef` macro since it inherits from `TObject`. An alternative workaround was changing `std::unique_ptr<RBrowserDataCleanup>` to `RBrowserDataCleanup *`, which is treated transparently in case of a t",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13361:558,failure,failures,558,https://root.cern,https://github.com/root-project/root/issues/13361,1,['failure'],['failures']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. Tutorial macro crashes when running:; ```; root -l ""tutorials/fit/fit2dHist.C(11)"" ; ```. ### Reproducer. Produces output:; ```; Processing tutorials/fit/fit2dHist.C(11)...; Do global fit; Error in <ROOT::Math::Fitter::SetFCN>: wrong fit parameter settings; terminate called after throwing an instance of 'std::out_of_range'; what(): vector::_M_range_check: __n (which is 0) >= this->size() (which is 0); ```. ### ROOT version. master. ### Installation method. build from source. ### Operating system. OpenSUSE Linux. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13906:264,Error,Error,264,https://root.cern,https://github.com/root-project/root/issues/13906,1,['Error'],['Error']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. Using ROOT 6.30/04 built by EP-SFT stacks for `aarch64-el9-gcc13-dbg` on `lxplus-arm.cern.ch` the application is aborted because of a failed assert:; ```; root.exe: /build/jenkins/workspace/lcg_release_pipeline/build/projects/ROOT-6.30.04/src/ROOT/6.30.04/interpreter/llvm-project/clang/include/clang/Serialization/ModuleFile.h:77: clang::serialization::InputFile::InputFile(clang::FileEntryRef, bool, bool): Assertion `!(isOverridden && isOutOfDate) && ""an overridden cannot be out-of-date""' failed.; ```. It turns out that the failure is implicitly caused by an updated version of GCC (from 11.3 to 11.4). ### Reproducer. Here is a redacted log a sessions exposing the problem:; ```; ssh lxplus-arm.cern.ch; > rpm -q gcc; gcc-11.4.1-2.1.el9.aarch64; > . /cvmfs/sft.cern.ch/lcg/releases/gcc/13.1.0-b3d18/aarch64-el9/setup.sh; > . /cvmfs/sft.cern.ch/lcg/views/LCG_105a/aarch64-el9-gcc13-dbg/setup.sh; > root; root.exe: /build/jenkins/workspace/lcg_release_pipeline/build/projects/ROOT-6.30.04/src/ROOT/6.30.04/interpreter/llvm-project/clang/include/clang/Serialization/ModuleFile.h:77: clang::serialization::InputFile::InputFile(clang::FileEntryRef, bool, bool): Assertion `!(isOverridden && isOutOfDate) && ""an overridden cannot be out-of-date""' failed.; >; ```. The optimized build, of course, works; ```; ssh lxplus-arm.cern.ch; > rpm -q gcc; gcc-11.4.1-2.1.el9.aarch64; > . /cvmfs/sft.cern.ch/lcg/releases/gcc/13.1.0-b3d18/aarch64-el9/setup.sh; > . /cvmfs/sft.cern.ch/lcg/views/LCG_105a/aarch64-el9-gcc13-opt/setup.sh; > root; ------------------------------------------------------------------; | Welcome to ROOT 6.30/04 https://root.cern |; | (c) 1995-2024, The ROOT Team; conception: R. Brun, F. Rademakers |; | Built for linuxarm64 on Feb 03 2024, 21:41:03 |; | From heads/master@tags/v6-30-04 |; | With g++ (GCC) 13.1.0 |; | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |; --------------------------",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14789:604,failure,failure,604,https://root.cern,https://github.com/root-project/root/issues/14789,1,['failure'],['failure']
Availability,"### Check duplicate issues. - [X] Checked for duplicates. ### Description. Using a ROOT version >= 6.24.06 (older versions above 6.24 may also be affected), double-clicking on leafs e.g. of a `TLorentzVector` stored in a `TTree` (so for example, `X()`) within a classic `TRootBrowser` does not fill the histogram anymore. . ### Reproducer. Create a new file with the following ROOT macro:; ```; {; TFile f(""tree.root"", ""RECREATE"");; TTree tree(""NOMINAL"", ""NOMINAL"");; TLorentzVector my_vector;; auto branch = tree.Branch(""my_vector"", &my_vector);; for (UInt_t i=0; i<100; ++i) {; my_vector.SetXYZT(i,i,i,i);; tree.Fill();; }; tree.Write();; }; ```; Then, enforce the old `TRootBrowser` is used, e.g.:; ```; echo ""Browser.Name: TRootBrowser"" >> ~/.rootrc; ```; Finally, open the file inside a `TBrowser`. Then, click on the ROOT file, `NOMINAL`, `my_vector`, and finally double-click on `X()`. . With the new `ROOT::Experimental::RWebBrowserImp` browser, this works, with the classic `TRootBrowser` in recent ROOT versions, the histogram stays empty, with a manual `Draw()` command, it works. . ### ROOT version. ```; ------------------------------------------------------------------; | Welcome to ROOT 6.28/04 https://root.cern |; | (c) 1995-2022, The ROOT Team; conception: R. Brun, F. Rademakers |; | Built for linuxx8664gcc on May 08 2023, 02:44:07 |; | From tags/v6-28-04@v6-28-04 |; | With |; | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |; ------------------------------------------------------------------; ```. ### Installation method. Gentoo (Portage). ### Operating system. Gentoo Linux. ### Additional context. can also be reproduced with 6.24.06 from CVMFS, but not older versions < 6.24.00.",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/issues/13233:707,echo,echo,707,https://root.cern,https://github.com/root-project/root/issues/13233,1,['echo'],['echo']
