url,Availability,Deployability,Energy Efficiency,Integrability,Modifiability,Performance,Safety,Security,Testability,Usability,total
https://root.cern/root/html532/TTableRange.html,,,,interface,,,,,,,1
https://root.cern/root/html532/TStructViewer.html,,,,,inherit,,,,,,1
https://root.cern/root/html532/TRecorderState.html,,,,,,,,,logfile,,1
https://root.cern/root/html532/TRecWinPair.html,,,,,,,,,logfile,,1
https://root.cern/root/html532/TRecGuiEvent.html,,,,,,,,,logfile,,1
https://root.cern/root/html532/TQCommand.html,,,,,,,,,,undo,1
https://root.cern/root/html532/TProofOutputFile.html,,,,message,,,,,,,1
https://root.cern/root/html532/TPluginManager.html,,,,,plugin,,,,,,1
https://root.cern/root/html532/TNetSystem.html,,,,,,,,password,,,1
https://root.cern/root/html532/TNetFile.html,,,,,,,,password,,,1
https://root.cern/root/html532/TMonaLisaWriter.html,,,,interface,,,,,,,1
https://root.cern/root/html532/THtml.html,,,,dependencies,,,,,,,1
https://root.cern/root/html532/THnSparse.html,,,allocates,,,,,,,,1
https://root.cern/root/html532/THTTPMessage.html,,,,,extended,,,,,,1
https://root.cern/root/html532/TH2Poly.html,,,,,extends,,,,,,1
https://root.cern/root/html532/TGeoVolume.html,,,,,inherits,,,,,,1
https://root.cern/root/html532/TGeoTranslation.html,,,,,,optimize,,,,,1
https://root.cern/root/html532/TGeoIdentity.html,,,,,,optimize,,,,,1
https://root.cern/root/html532/TGTextEditor.html,,,,,,,,,,simple,1
https://root.cern/root/html532/TGLBoundingBox.html,,,,,,,,,tests,,1
https://root.cern/root/html532/TFolder.html,,,,,coupling,,,,,,1
https://root.cern/root/html532/TFileMerger.html,,,,interface,,,,,,,1
https://root.cern/root/html532/TFFTRealComplex.html,,,,interface,,,,,,,1
https://root.cern/root/html532/TFFTComplexReal.html,,,,interface,,,,,,,1
https://root.cern/root/html532/TDataSetManagerFile.html,,,,depends,,,,,,,1
https://root.cern/root/html532/TASImage.html,,,,interface,,,,,,,1
https://root.cern/root/html532/RooStats__NumberCountingPdfFactory.html,,,,,,,,,test,,1
https://root.cern/root/html532/RooStats__BayesianCalculator.html,,,,integrates,,,,,,,1
https://root.cern/root/html532/RooSimWSTool__ObjSplitRule.html,,,,depending,,,,,,,1
https://root.cern/root/html532/RooSimWSTool.html,,,,,,,,,,simplest,1
https://root.cern/root/html532/RooCustomizer.html,,,,dependents,,,,,,,1
https://root.cern/root/html532/RooAbsCollection.html,,,,,,,safeDeleteList,,,,1
https://root.cern/root/html532/ROOT__Minuit2__MnUserParameters.html,,,,interface,,,,,,,1
https://root.cern/root/html532/ROOT__Math__RichardsonDerivator.html,,,,depending,,,,,,,1
https://root.cern/root/html532/ROOT__Math__IntegratorOneDim.html,,,,integration,,,,,,,1
https://root.cern/root/html532/ROOT__Fit__Fitter.html,,,,,,performing,,,,,1
https://root.cern/root/html532/ROOT__Fit__BinData.html,,,,,variable,,,,,,1
https://root.cern/root/html530/TUnuran.html,,,,wraps,,,,,,,1
https://root.cern/root/html530/TTreeCache.html,,,,,,cache,,,,,1
https://root.cern/root/html530/TSQLStatement.html,,,,,,,,,,simply,1
https://root.cern/root/html530/TRefArray.html,,,,message,,,,,,,1
https://root.cern/root/html530/TRecExtraEvent.html,,,,,,,,,logfile,,1
https://root.cern/root/html530/TRecEvent.html,,,,,,,,,logfile,,1
https://root.cern/root/html530/TProofOutputFile.html,,,,message,,,,,,,1
https://root.cern/root/html530/TNetSystem.html,,,,,,,,password,,,1
https://root.cern/root/html530/TNetFile.html,,,,,,,,password,,,1
https://root.cern/root/html530/TMinuitMinimizer.html,,,,interface,,,,,,,1
https://root.cern/root/html530/TMapFile.html,,,,,inheritance,,,,,,1
https://root.cern/root/html530/TMVA__MethodCuts.html,,,,,,performed,,,,,1
https://root.cern/root/html530/TMVA__Factory.html,,,,,variable,,,,,,1
https://root.cern/root/html530/THtml.html,,,,,,,,,,guide,1
https://root.cern/root/html530/THnSparse.html,,,allocates,,,,,,,,1
https://root.cern/root/html530/TGeoTranslation.html,,,,,,optimize,,,,,1
https://root.cern/root/html530/TGeoIdentity.html,,,,,,optimize,,,,,1
https://root.cern/root/html530/TGTextEditor.html,,,,,,,,,,simple,1
https://root.cern/root/html530/TGLScene.html,,,,interface,,,,,,,1
https://root.cern/root/html530/TGLBoundingBox.html,,,,,,,,,tests,,1
https://root.cern/root/html530/TFolder.html,,,,,coupling,,,,,,1
https://root.cern/root/html530/TFFTRealComplex.html,,,,interface,,,,,,,1
https://root.cern/root/html530/TFFTComplexReal.html,,,,interface,,,,,,,1
https://root.cern/root/html530/TCastorFile.html,,,,protocol,,,,,,,1
https://root.cern/root/html530/RooStats__ProfileLikelihoodCalculator.html,,,,interface,,,,,,,1
https://root.cern/root/html530/RooStats__NumberCountingPdfFactory.html,,,,,,,,,test,,1
https://root.cern/root/html530/RooStats__CombinedCalculator.html,,,,interface,,,,,,,1
https://root.cern/root/html530/RooStats__BayesianCalculator.html,,,,integrates,,,,,,,1
https://root.cern/root/html530/RooSimWSTool.html,,,,depending,,,,,,,1
https://root.cern/root/html530/RooSimPdfBuilder.html,,,,depend,,,,,,,1
https://root.cern/root/html530/RooAbsCollection.html,,,,,,,safeDeleteList,,,,1
https://root.cern/root/html530/RooAbsArg.html,,,,depends,,,,,,,1
https://root.cern/root/html530/RooAICRegistry.html,,,,integration,,,,,,,1
https://root.cern/root/html530/ROOT__Math__RichardsonDerivator.html,,,,depending,,,,,,,1
https://root.cern/root/html530/ROOT__Math__IntegratorOneDim.html,,,,integration,,,,,,,1
https://root.cern/root/html530/ROOT__Math__GSLIntegrator.html,,,,integration,,,,,,,1
https://root.cern/root/html528/TUnuran.html,,,,wraps,,,,,,,1
https://root.cern/root/html528/TTreePerfStats.html,,,,,,performance,,,,,1
https://root.cern/root/html528/TTreeCache.html,,,,,,cache,,,,,1
https://root.cern/root/html528/TTree.html,,,,routines,,,,,,,1
https://root.cern/root/html528/TTableRange.html,,,,interface,,,,,,,1
https://root.cern/root/html528/TRefArray.html,,,,message,,,,,,,1
https://root.cern/root/html528/TRecorderState.html,,,,,,,,,logfile,,1
https://root.cern/root/html528/TRecWinPair.html,,,,,,,,,logfile,,1
https://root.cern/root/html528/TRecGuiEvent.html,,,,,,,,,logfile,,1
https://root.cern/root/html528/TNetFile.html,,,,,,,,password,,,1
https://root.cern/root/html528/THtml.html,,,,,,,,,,guide,1
https://root.cern/root/html528/THnSparse.html,,,allocates,,,,,,,,1
https://root.cern/root/html528/TGeoVolume.html,,,,,inherits,,,,,,1
https://root.cern/root/html528/TGeoTranslation.html,,,,,,optimize,,,,,1
https://root.cern/root/html528/TGTable.html,,,,interface,,,,,,,1
https://root.cern/root/html528/TGLScene.html,,,,interface,,,,,,,1
https://root.cern/root/html528/TGLBoundingBox.html,,,,,,,,,tests,,1
https://root.cern/root/html528/TFolder.html,,,,,coupling,,,,,,1
https://root.cern/root/html528/TFFTComplexReal.html,,,,interface,,,,,,,1
https://root.cern/root/html528/TASImage.html,,,,interface,,,,,,,1
https://root.cern/root/html528/RooStats__ProofConfig.html,,,,,configuration,,,,,,1
https://root.cern/root/html528/RooStats__NumberCountingPdfFactory.html,,,,,,,,,test,,1
https://root.cern/root/html528/RooAbsArg.html,,,,depends,,,,,,,1
https://root.cern/root/html528/ROOT__Minuit2__MnUserParameters.html,,,,interface,,,,,,,1
https://root.cern/root/html528/ROOT__Math__RootFinder.html,,,,,plug-in,,,,,,1
https://root.cern/root/html528/ROOT__Math__RichardsonDerivator.html,,,,depending,,,,,,,1
https://root.cern/root/html528/ROOT__Math__IntegratorOneDim.html,,,,integration,,,,,,,1
https://root.cern/root/html528/MATH_Index.html,,,,interfaces,,,,,,,1
https://root.cern/root/html526/RooStats__NumberCountingPdfFactory.html,,,,,,,,,test,,1
https://root.cern/root/html526/RooStats__CombinedCalculator.html,,,,interface,,,,,,,1
https://root.cern/root/html526/RooSimWSTool.html,,,,depending,,,,,,,1
https://root.cern/root/html526/RooAICRegistry.html,,,,integration,,,,,,,1
https://root.cern/root/html526/ROOT__Math__RichardsonDerivator.html,,,,depending,,,,,,,1
https://root.cern/doc/v628/namespaceROOT.html,,,scheduler,,,,,,,,1
https://root.cern/doc/v626/namespaceROOT.html,,,scheduler,,,,,,,,1
https://root.cern/doc/v618/namespaceROOT.html,,,scheduler,,,,,,,,1
https://root.cern/doc/master/viewer3DLocal_8C.html,,,,,,loads,,,,,1
https://root.cern/doc/master/rf705__linearmorph_8py.html,,,,synchronize,,,,,,,1
https://root.cern/doc/master/rf409__NumPyPandasToRooFit_8py.html,,,,interface,,,,,,,1
https://root.cern/doc/master/pyroot004__NumbaDeclare_8py.html,,,,,,,,,,usable,1
https://root.cern/doc/master/minuit2FitBench_8C.html,,,,,,performance,,,,,1
https://root.cern/doc/master/group__Math.html,,,,interfaces,,,,,,,1
https://root.cern/doc/master/group__Geometry__gdml.html,,,,integrated,,,,,,,1
https://root.cern/doc/master/double32_8C.html,,,,,variable,,,,,,1
https://root.cern/doc/master/classTUnfoldBinningXML.html,,,,,,,,validation,,,1
https://root.cern/doc/master/classTNewChainDlg.html,,,,messages,,,,,,,1
https://root.cern/doc/master/classTMapFile.html,,,,,inheritance,,,,,,1
https://root.cern/doc/master/classTMVA_1_1Experimental_1_1Classification.html,,,,,,,,,test,,1
https://root.cern/doc/master/classTHnChain.html,,,,integrate,,,,,,,1
https://root.cern/doc/master/classTGeoTrap.html,,,,,,,safe,,,,1
https://root.cern/doc/master/classTGeoGtra.html,,,,,,,safe,,,,1
https://root.cern/doc/master/classTEveScalableStraightLineSet.html,,,,,inherited,,,,,,1
https://root.cern/doc/master/classRooSimWSTool.html,,,,,configurations,,,,,,1
https://root.cern/doc/master/classRooObjCacheManager.html,,,,,inherited,,,,,,1
https://root.cern/doc/master/TTreeViewer_8cxx_source.html,,,,,,,,,,progress bar,1
https://root.cern/doc/master/TMVAMinimalClassification_8C.html,,,,,,performance,,,,,1
https://root.cern/doc/master/TGeoElement_8cxx_source.html,,,,,extend,,,,,,1
https://root.cern/d/run-tests.html,,,,,,,,,tests,,1
https://root.cern/d/interfacing-root-and-spark.html,,,,interface,,,,,,,1
https://root.cern/d/documentation.html,,,,,,,,,,guidelines,1
https://root.cern/d/blog/do-we-need-yet-another-custom-c-interpreter.html,,,,,flexible,,,,,,1
https://root.cern/d/about-root.html,,,,interface,,,,,,,1
https://qutip.org/qutip-tutorials/index-v4.html,,,,,,,,,,guide,1
https://qutip.org/docs/4.7/installation.html,,install,,,,,,,,,1
https://qutip.org/docs/4.7/guide/guide-basics.html,,,,message,,,,,,,1
https://qutip.org/docs/4.7/guide/dynamics/dynamics-monte.html,,,,dependent,,,,,,,1
https://qutip.org/docs/4.7/development/roadmap.html,,,,,enhancement,,,,,,1
https://qutip.org/docs/4.7/development/release_distribution.html,,updates,,,,,,,,,1
https://qutip.org/docs/4.7/development/ideas/qutip-interactive.html,,,,,,,,,,simple,1
https://qutip.org/docs/4.7/development/ideas/pulse-level-quantum-circuits.html,,,,depend,,,,,,,1
https://qutip.org/docs/4.6/installation.html,,install,,,,,,,,,1
https://qutip.org/docs/4.6/guide/guide-steady.html,,,,,,performance,,,,,1
https://qutip.org/docs/4.6/guide/guide-saving.html,,,,,,,,,testing,,1
https://qutip.org/docs/4.6/development/release_distribution.html,,release,,,,,,,,,1
https://qutip.org/docs/4.6/development/ideas/qutip-interactive.html,,,,,,,,,,simple,1
https://qutip.org/docs/4.6/development/ideas/pulse-level-quantum-circuits.html,,,,depend,,,,,,,1
https://qutip.org/docs/4.6/changelog.html,,,,,configuration,,,,,,1
https://qutip.org/docs/4.5/installation.html,,,,depends,,,,,,,1
https://qutip.org/docs/4.5/guide/guide-tensor.html,,,,,extended,,,,,,1
https://qutip.org/docs/4.5/guide/guide-steady.html,,,,,,performance,,,,,1
https://qutip.org/docs/4.5/guide/guide-parfor.html,,,,,variables,,,,,,1
https://qutip.org/docs/4.5/guide/guide-bloch.html,,,,,,,,,,simply,1
https://qutip.org/docs/4.5/changelog.html,,,,,refactored,,,,,,1
https://qutip.org/docs/4.4/modules/qutip/graph.html,,,,,,performing,,,,,1
https://qutip.org/docs/4.4/guide/guide-steady.html,,,,,,performance,,,,,1
https://qutip.org/docs/4.4/guide/guide-states.html,,,,dependence,,,,,,,1
https://qutip.org/docs/4.4/guide/dynamics/dynamics-monte.html,,,,dependent,,,,,,,1
https://qutip.org/docs/4.3/modules/qutip/nonmarkov/memorycascade.html,,,,integrator,,,,,,,1
https://qutip.org/docs/4.3/installation.html,,,,depends,,,,,,,1
https://qutip.org/docs/4.3/guide/guide-tensor.html,,,,,extended,,,,,,1
https://qutip.org/docs/4.3/guide/guide-states.html,,,,dependence,,,,,,,1
https://qutip.org/docs/4.2/modules/qutip/control/pulsegen.html,,,,message,,,,,,,1
https://qutip.org/docs/4.2/installation.html,,,,depends,,,,,,,1
https://qutip.org/docs/4.2/guide/guide-steady.html,,,,,,performance,,,,,1
https://qutip.org/docs/4.1/modules/qutip/nonmarkov/memorycascade.html,,,,integrator,,,,,,,1
https://qutip.org/docs/4.1/guide/guide-steady.html,,,,,,performance,,,,,1
https://qutip.org/docs/4.1/guide/guide-parfor.html,,,,,variables,,,,,,1
https://qutip.org/docs/4.1/guide/dynamics/dynamics-time.html,,,efficient,,,,,,,,1
https://qutip.org/docs/4.0.2/modules/qutip/partial_transpose.html,,,,,,performs,,,,,1
https://qutip.org/docs/4.0.2/modules/qutip/control/pulsegen.html,,,,message,,,,,,,1
https://qutip.org/docs/4.0.2/guide/guide-saving.html,,,,,,loading,,,,,1
https://qutip.org/docs/4.0.2/changelog.html,,,,,enhancements,,,,,,1
https://qutip.org/docs/3.1.0/modules/qutip/qip/circuit.html,,,,,variable,,,,,,1
https://qutip.org/docs/3.1.0/modules/qutip/partial_transpose.html,,,,,,performs,,,,,1
https://qutip.org/docs/3.1.0/guide/dynamics/dynamics-time.html,,,efficient,,,,,,,,1
https://qutip.org/docs/3.0.1/changelog.html,,,,,variable,,,,,,1
https://qutip.org/docs/3.0.0/guide/guide-settings.html,,,,,,,,,,simple,1
https://qutip.org/docs/3.0.0/guide/guide-parfor.html,,installation,,,,,,,,,1
https://qupath.github.io/javadoc/docs/qupath/lib/roi/ShapeSimplifier.html,,,,,extends,,,,,,1
https://qupath.github.io/javadoc/docs/qupath/lib/images/servers/LabeledImageServer.Builder.html,,,,,extends,,,,,,1
https://qupath.github.io/javadoc/docs/qupath/lib/display/SingleChannelDisplayInfo.html,,,,,extends,,,,,,1
https://qupath.github.io/javadoc/docs/qupath/lib/common/Version.html,,,,interface,,,,,,,1
https://qupath.github.io/javadoc/docs/qupath/imagej/processing/SimpleThresholding.html,,,,depending,,,,,,,1
https://psicode.org/psi4manual/master/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/master/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/master/plugins.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/master/pcmsolver.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/numpy.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/molden.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/manage_addon.html,,,,integrate,,,,,,,1
https://psicode.org/psi4manual/master/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/libefp.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/interfacing.html,,,,integration,,,,,,,1
https://psicode.org/psi4manual/master/index.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/gdma.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/master/ecpint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/master/ddx.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/cppe.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/master/_modules/psi4/extras.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b5/quickaddalias.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b5/quickaddalias-1.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b5/optionshandling.html,,,,routine,,,,,,,1
https://psicode.org/psi4manual/4.0b5/dftd3.html,,,,,variable,,,,,,1
https://psicode.org/psi4manual/4.0b5/dftd3-1.html,,,,,variable,,,,,,1
https://psicode.org/psi4manual/4.0b5/cc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/4.0b4/testsuite.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b4/testsuite-1.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b4/quickaddalias.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b4/quickaddalias-1.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b4/optionshandling-1.html,,,,routine,,,,,,,1
https://psicode.org/psi4manual/4.0b4/dftd3.html,,,,,variable,,,,,,1
https://psicode.org/psi4manual/4.0b4/dftd3-1.html,,,,,variable,,,,,,1
https://psicode.org/psi4manual/4.0b4/_modules/util.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b3/testsuite.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b3/testsuite-1.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/4.0b3/quickaddalias.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b3/plugins-1.html,,,,,,,,,tests,,1
https://psicode.org/psi4manual/4.0b3/optionshandling-1.html,,,,routine,,,,,,,1
https://psicode.org/psi4manual/4.0b3/installfile.html,,,efficient,,,,,,,,1
https://psicode.org/psi4manual/4.0b3/external.html,,,,,,,,,,guide,1
https://psicode.org/psi4manual/4.0b3/dftd3.html,,,,,variable,,,,,,1
https://psicode.org/psi4manual/4.0b3/_modules/proc.html,,,,wrappers,,,,,,,1
https://psicode.org/psi4manual/4.0b2/quickaddalias.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b2/quickaddalias-1.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/4.0b2/external-1.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.9.x/testsuite.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/1.9.x/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.9.x/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.9.x/plugins.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.9.x/pcmsolver.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.9.x/numpy.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.9.x/mrcc.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.9.x/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.9.x/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.9.x/libefp.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.9.x/introduction.html,,,,,,,,,,simple,1
https://psicode.org/psi4manual/1.9.x/interfacing.html,,,,integration,,,,,,,1
https://psicode.org/psi4manual/1.9.x/index.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.9.x/gdma.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.9.x/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.9.x/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.9.x/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.9.x/build_planning.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.9.x/add_tests.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/1.9.x/_modules/psi4/driver/p4util/python_helpers.html,,,,,variable-related,,,,,,1
https://psicode.org/psi4manual/1.9.x.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.8.x/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.8.x/psiapi.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.8.x/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.8.x/numpy.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.8.x/manage_release.html,,,,,plugin,,,,,,1
https://psicode.org/psi4manual/1.8.x/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.8.x/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.8.x/introduction.html,,,,,,,,,,simple,1
https://psicode.org/psi4manual/1.8.x/interfacing.html,,,,integration,,,,,,,1
https://psicode.org/psi4manual/1.8.x/index.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.8.x/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.8.x/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.8.x/ddx.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.8.x/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.8.x/build_planning.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.8.x/_modules/psi4/driver/p4util/python_helpers.html,,,,,variable-related,,,,,,1
https://psicode.org/psi4manual/1.7.x/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.7.x/psiapi.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.7.x/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.7.x/prog_integrals.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.7.x/plugins.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.7.x/pcmsolver.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.7.x/numpy.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.7.x/mrcc.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.7.x/manage_addon.html,,,,integrate,,,,,,,1
https://psicode.org/psi4manual/1.7.x/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.7.x/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.7.x/introduction.html,,,,,,,,,,simple,1
https://psicode.org/psi4manual/1.7.x/interfacing.html,,,,integration,,,,,,,1
https://psicode.org/psi4manual/1.7.x/index.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.7.x/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.7.x/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.7.x/dfmp2.html,,,,,,performing,,,,,1
https://psicode.org/psi4manual/1.7.x/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.7.x/_modules/psi4/driver/p4util/numpy_helper.html,,,,,,load,,,,,1
https://psicode.org/psi4manual/1.7.x/_modules/psi4/driver/diatomic.html,,,,,,optimization,,,,,1
https://psicode.org/psi4manual/1.6.x/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.6.x/quickaddalias.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.6.x/psiapi.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.6.x/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.6.x/prog_integrals.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.6.x/numpy.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.6.x/manage_release.html,,,,,plugin,,,,,,1
https://psicode.org/psi4manual/1.6.x/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.6.x/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.6.x/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.6.x/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.6.x/ecpint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.6.x/dkh.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.6.x/db.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.6.x/conda.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/1.6.x/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.6.x/build_planning.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.6.x/build_faq.html,,,,,configure,,,,,,1
https://psicode.org/psi4manual/1.6.x/add_tests.html,,,,,,,,,test,,1
https://psicode.org/psi4manual/1.6.x/_modules/psi4/driver/p4util/prop_util.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.5.0/simint.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.5.0/simint-1.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.5.0/psiapi.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.5.0/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.5.0/prog_tour-1.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.5.0/prog_integrals.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.5.0/prog_integrals-1.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.5.0/gau2grid.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.5.0/gau2grid-1.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.5.0/external.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.5.0/external-1.html,,,,,,,safe,,,,1
https://psicode.org/psi4manual/1.5.0/dkh-1.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.5.0/cfour.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.5.0/cfour-1.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.5.0/build_faq.html,,,,,configure,,,,,,1
https://psicode.org/psi4manual/1.5.0/build_faq-1.html,,,,,configure,,,,,,1
https://psicode.org/psi4manual/1.5.0/_modules/psi4/driver/p4util/prop_util.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.4.0/simint-1.html,,,,interfaced,,,,,,,1
https://psicode.org/psi4manual/1.4.0/psiapi.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.4.0/psiapi-1.html,,,,message,,,,,,,1
https://psicode.org/psi4manual/1.4.0/prog_tour.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.4.0/prog_tour-1.html,,,,,variables,,,,,,1
https://psicode.org/psi4manual/1.4.0/prog_integrals.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.4.0/plugins.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.4.0/plugins-1.html,,,,dependencies,,,,,,,1
https://psicode.org/psi4manual/1.4.0/pcmsolver.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.4.0/pcmsolver-1.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.4.0/numpy-1.html,,,,interface,,,,,,,1
https://psicode.org/psi4manual/1.4.0/manage_release.html,,,,,plugin,,,,,,1
https://psicode.org/psi4manual/1.4.0/manage_addon-1.html,,,,integrate,,,,,,,1
https://psicode.org/psi4manual/1.4.0/libxc.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.4.0/libxc-1.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.4.0/libint.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.4.0/libint-1.html,,,,dependent,,,,,,,1
https://psicode.org/psi4manual/1.4.0/introduction-1.html,,,,,,,,,,simple,1
