quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,error,error,"""""""From error dictionary *err*, returns a LaTeX-formatted string,",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22From%20error%20dictionary%20%2Aerr%2A%2C%20returns%20a%20LaTeX-formatted%20string%2C
Availability,error,errors,errors between *modelchem* and *benchmark* model chemistries,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=errors%20between%20%2Amodelchem%2A%20and%20%2Abenchmark%2A%20model%20chemistries
Availability,error,error,Returns error if model chemistries are missing for any reaction in,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Returns%20error%20if%20model%20chemistries%20are%20missing%20for%20any%20reaction%20in
Availability,error,error,Returns dictionary of reaction labels and error forms,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Returns%20dictionary%20of%20reaction%20labels%20and%20error%20forms
Availability,error,errors,"""""""Computes individual errors over model chemistries in *mcset* (which",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Computes%20individual%20errors%20over%20model%20chemistries%20in%20%2Amcset%2A%20%28which
Availability,avail,available,matplotlib available (Canopy or Anaconda) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=matplotlib%20available%20%28Canopy%20or%20Anaconda%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# [errors[ix][self,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20%5Berrors%5Bix%5D%5Bself
Availability,error,errors,# [100 * errors[ix][self,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20%5B100%20%2A%20errors%5Bix%5D%5Bself
Availability,error,error,"defines error computation, and handles database subsets",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=defines%20error%20computation%2C%20and%20handles%20database%20subsets
Availability,error,errors,errors between *modelchem* and *benchmark* model chemistries,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=errors%20between%20%2Amodelchem%2A%20and%20%2Abenchmark%2A%20model%20chemistries
Availability,error,error,Returns error if model chemistries are missing for any reaction in,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Returns%20error%20if%20model%20chemistries%20are%20missing%20for%20any%20reaction%20in
Availability,error,error,Returns dictionary of reaction labels and error forms,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Returns%20dictionary%20of%20reaction%20labels%20and%20error%20forms
Availability,avail,available,"# raise ValidationError(""""""Subset named %s not available"""""" % (str(e)))",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20raise%20ValidationError%28%22%22%22Subset%20named%20%25s%20not%20available%22%22%22%20%25%20%28str%28e%29%29%29
Availability,error,error,# handle particulars of PEC error measures,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20handle%20particulars%20of%20PEC%20error%20measures
Availability,error,error,"""""""For full database or subset *sset*, computes many error",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22For%20full%20database%20or%20subset%20%2Asset%2A%2C%20computes%20many%20error
Availability,error,error,Returns error if model chemistries are missing,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Returns%20error%20if%20model%20chemistries%20are%20missing
Availability,error,error,# linear (absolute) error,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20linear%20%28absolute%29%20error
Availability,error,error,# fractional (relative) error,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20fractional%20%28relative%29%20error
Availability,error,error,# balanced (relative) error,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20balanced%20%28relative%29%20error
Availability,error,errors,# get math domain errors w/wt in denom math,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20get%20math%20domain%20errors%20w/wt%20in%20denom%20math
Availability,error,error,# capped (relative) error,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20capped%20%28relative%29%20error
Availability,error,error,# no error checking for speed,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20no%20error%20checking%20for%20speed
Availability,error,errors,individual errors for single model chemistry *modelchem* versus,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=individual%20errors%20for%20single%20model%20chemistry%20%2Amodelchem%2A%20versus
Availability,error,error,#Returns error if model chemistries are missing,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23Returns%20error%20if%20model%20chemistries%20are%20missing
Availability,error,error,summary error statistics for each model chemistry in array,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=summary%20error%20statistics%20for%20each%20model%20chemistry%20in%20array
Availability,avail,available,*modelchem* versus *benchmark* for all available subsets,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%2Amodelchem%2A%20versus%20%2Abenchmark%2A%20for%20all%20available%20subsets
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# present errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20present%20errors
Availability,avail,available,matplotlib available (Canopy or Anaconda) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=matplotlib%20available%20%28Canopy%20or%20Anaconda%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,"""""""Computes individual errors and summary statistics for single",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Computes%20individual%20errors%20and%20summary%20statistics%20for%20single
Availability,avail,available,matplotlib available (Canopy or Anaconda) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=matplotlib%20available%20%28Canopy%20or%20Anaconda%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# mape = 100 * errors[self,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20mape%20%3D%20100%20%2A%20errors%5Bself
Availability,avail,available,all those available,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=all%20those%20available
Availability,avail,available,the reaction names (dbrxn) not available for *modelchem*,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=the%20reaction%20names%20%28dbrxn%29%20not%20available%20for%20%2Amodelchem%2A
Availability,error,errors,"""""""Computes individual errors and summary statistics for single",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Computes%20individual%20errors%20and%20summary%20statistics%20for%20single
Availability,error,errors,of errors and gaussian distribution,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=of%20errors%20and%20gaussian%20distribution
Availability,avail,available,matplotlib available (Canopy or Anaconda) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=matplotlib%20available%20%28Canopy%20or%20Anaconda%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,"""""""Computes individual errors and summary statistics over all component",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Computes%20individual%20errors%20and%20summary%20statistics%20over%20all%20component
Availability,avail,available,matplotlib available (Canopy or Anaconda) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=matplotlib%20available%20%28Canopy%20or%20Anaconda%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,"""""""Computes individual errors for single *modelchem* versus",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Computes%20individual%20errors%20for%20single%20%2Amodelchem%2A%20versus
Availability,avail,available,either executes them if matplotlib available (Canopy) or prints them,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=either%20executes%20them%20if%20matplotlib%20available%20%28Canopy%29%20or%20prints%20them
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Availability,error,errors,# prepare individual reactions and errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20prepare%20individual%20reactions%20and%20errors
Availability,error,errors,# TODO redefining errors not good practice,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20TODO%20redefining%20errors%20not%20good%20practice
Availability,error,errors,"""""""Prepares dictionary of errors for all combinations of *mtd*, *opt*,",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Prepares%20dictionary%20of%20errors%20for%20all%20combinations%20of%20%2Amtd%2A%2C%20%2Aopt%2A%2C
Availability,error,error,"Once error dictionary is ready, it and all other arguments",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Once%20error%20dictionary%20is%20ready%2C%20it%20and%20all%20other%20arguments
Availability,error,errors,# compute errors,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20compute%20errors
Energy Efficiency,energy,energy,"# energy unit attached to value, defaults to kcal/mol",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20energy%20unit%20attached%20to%20value%2C%20defaults%20to%20kcal/mol
Energy Efficiency,charge,charge,# # frag charge,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20%23%20frag%20charge
Energy Efficiency,reduce,reduce,do not reduce the size of the object,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=do%20not%20reduce%20the%20size%20of%20the%20object
Energy Efficiency,green,green-to-purple,Coloring green-to-purple with,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=Coloring%20green-to-purple%20with
Integrability,wrap,wrappeddbs,# TODO may need to make axis name distributable across wrappeddbs,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20TODO%20may%20need%20to%20make%20axis%20name%20distributable%20across%20wrappeddbs
Performance,load,load,# load database,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20load%20database
Performance,load,load,"""""""\nPython module for database data %s failed to load\n\n""""""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22%5CnPython%20module%20for%20database%20data%20%25s%20failed%20to%20load%5Cn%5Cn%22%22%22
Performance,load,loading,"""""""Python module loading problem for database data """"""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Python%20module%20loading%20problem%20for%20database%20data%20%22%22%22
Performance,load,loaded,"""""""WrappedDatabase %s: %s %s results loaded""""""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22WrappedDatabase%20%25s%3A%20%25s%20%25s%20results%20loaded%22%22%22
Performance,load,loaded,loaded,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=loaded
Performance,load,load,"""""""\nPython module for database data %s failed to load\n\n""""""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22%5CnPython%20module%20for%20database%20data%20%25s%20failed%20to%20load%5Cn%5Cn%22%22%22
Performance,load,loaded,"""""""WrappedDatabase %s: Defined subsets loaded""""""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22WrappedDatabase%20%25s%3A%20Defined%20subsets%20loaded%22%22%22
Performance,load,load,# load databases,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20load%20databases
Performance,load,loads,"""""""For each component database, loads qcdb",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22For%20each%20component%20database%2C%20loads%20qcdb
Performance,load,loads,"""""""For each component database, loads qcdb",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22For%20each%20component%20database%2C%20loads%20qcdb
Performance,load,loads,"""""""For each component database, loads subsets from all functions",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22For%20each%20component%20database%2C%20loads%20subsets%20from%20all%20functions
Performance,load,loads,"""""""This is a stopgap function that loads sapt component data from",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22This%20is%20a%20stopgap%20function%20that%20loads%20sapt%20component%20data%20from
Performance,load,load,"""""""\nPython module for database data %s failed to load\n\n""""""",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22%5CnPython%20module%20for%20database%20data%20%25s%20failed%20to%20load%5Cn%5Cn%22%22%22
Performance,load,loads,"""""""This is a stopgap function that loads sapt component data from",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22This%20is%20a%20stopgap%20function%20that%20loads%20sapt%20component%20data%20from
Performance,load,load,load {xyzfile},MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=load%20%7Bxyzfile%7D
Performance,load,load,# # load up data and definitions,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20%23%20load%20up%20data%20and%20definitions
Performance,load,load,# load up data and definitions,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20load%20up%20data%20and%20definitions
Safety,avoid,avoid,# TODO prob need to avoid duplicates or pass,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20TODO%20prob%20need%20to%20avoid%20duplicates%20or%20pass
Security,access,accessible,"File extension is not accessible, but *graphicsformat*",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=File%20extension%20is%20not%20accessible%2C%20but%20%2Agraphicsformat%2A
Security,validat,validation,"""""""Wrapper class for raw Psi4 database modules that does some validation",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%22%22%22Wrapper%20class%20for%20raw%20Psi4%20database%20modules%20that%20does%20some%20validation
Security,access,accessors,"of contents, creates member data and accessors for database structures,",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=of%20contents%2C%20creates%20member%20data%20and%20accessors%20for%20database%20structures%2C
Security,access,access,"# These attributes are stored for ease of access for adding qc info, etc",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20These%20attributes%20are%20stored%20for%20ease%20of%20access%20for%20adding%20qc%20info%2C%20etc
Security,validat,validation,# gross validation of database,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20gross%20validation%20of%20database
Security,validat,validated,reap-DB and so has been largely validated,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=reap-DB%20and%20so%20has%20been%20largely%20validated
Security,validat,validation,"# slight validation, repackaging into dbnamelist",MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=%23%20slight%20validation%2C%20repackaging%20into%20dbnamelist
Security,validat,validated,validated,MatchSource.CODE_COMMENT,psi4/driver/qcdb/dbwrap.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/qcdb/dbwrap.py#:~:text=validated
