quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Testability,test,test,# test some troublesome cases in the abbreviation detector,MatchSource.CODE_COMMENT,tests/test_abbreviation_detection.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/test_abbreviation_detection.py#:~:text=%23%20test%20some%20troublesome%20cases%20in%20the%20abbreviation%20detector
Safety,detect,detector,"# and also prefix the term with ""CNN"" so that abbreviation detector passes",MatchSource.CODE_COMMENT,tests/test_linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/test_linking.py#:~:text=%23%20and%20also%20prefix%20the%20term%20with%20%22CNN%22%20so%20that%20abbreviation%20detector%20passes
Security,access,accessible,# Just checking that the type tree is accessible from the linker,MatchSource.CODE_COMMENT,tests/test_linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/test_linking.py#:~:text=%23%20Just%20checking%20that%20the%20type%20tree%20is%20accessible%20from%20the%20linker
Deployability,pipeline,pipeline,"# This line requires the pipeline to be serializable, so the test should fail here",MatchSource.CODE_COMMENT,tests/custom_tests/test_all_model.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_all_model.py#:~:text=%23%20This%20line%20requires%20the%20pipeline%20to%20be%20serializable%2C%20so%20the%20test%20should%20fail%20here
Deployability,pipeline,pipeline,"#     # This line requires the pipeline to be serializable (because it uses 2 processes), so the test should fail here",MatchSource.CODE_COMMENT,tests/custom_tests/test_all_model.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_all_model.py#:~:text=%23%20%20%20%20%20%23%20This%20line%20requires%20the%20pipeline%20to%20be%20serializable%20%28because%20it%20uses%202%20processes%29%2C%20so%20the%20test%20should%20fail%20here
Testability,test,test,"# This line requires the pipeline to be serializable, so the test should fail here",MatchSource.CODE_COMMENT,tests/custom_tests/test_all_model.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_all_model.py#:~:text=%23%20This%20line%20requires%20the%20pipeline%20to%20be%20serializable%2C%20so%20the%20test%20should%20fail%20here
Testability,test,test,# Below is the test version to be used once we move to spacy v3,MatchSource.CODE_COMMENT,tests/custom_tests/test_all_model.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_all_model.py#:~:text=%23%20Below%20is%20the%20test%20version%20to%20be%20used%20once%20we%20move%20to%20spacy%20v3
Testability,test,test,"#     # This line requires the pipeline to be serializable (because it uses 2 processes), so the test should fail here",MatchSource.CODE_COMMENT,tests/custom_tests/test_all_model.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_all_model.py#:~:text=%23%20%20%20%20%20%23%20This%20line%20requires%20the%20pipeline%20to%20be%20serializable%20%28because%20it%20uses%202%20processes%29%2C%20so%20the%20test%20should%20fail%20here
Testability,test,testing,# this is really just testing that we handle the case where pysbd crashes,MatchSource.CODE_COMMENT,tests/custom_tests/test_custom_segmentation.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_custom_segmentation.py#:~:text=%23%20this%20is%20really%20just%20testing%20that%20we%20handle%20the%20case%20where%20pysbd%20crashes
Testability,test,testing,# this is really just testing that we handle the case where pysbd crashes,MatchSource.CODE_COMMENT,tests/custom_tests/test_custom_segmentation.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/custom_tests/test_custom_segmentation.py#:~:text=%23%20this%20is%20really%20just%20testing%20that%20we%20handle%20the%20case%20where%20pysbd%20crashes
