quality_attribute,keyword,matched_word,sentence,source,author,repo,version,wiki,url
Deployability,update,update,"v.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL21hdGgvX3RlbnNvcnMucHk=) | `85.81% <66.27%> (-1.75%)` | :arrow_down: |; | [phi/\_troubleshoot.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL190cm91Ymxlc2hvb3QucHk=) | `47.10% <66.66%> (+1.44%)` | :arrow_up: |; | [phi/field/\_field.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL2ZpZWxkL19maWVsZC5weQ==) | `89.69% <66.66%> (-1.67%)` | :arrow_down: |; | ... and [77 more](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree-more&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None) | |. ------. [Continue to review full report at Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).; > **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None); > `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`; > Powered by [Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=footer&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Last update [b6186fd...58f43eb](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=lastupdated&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/43#issuecomment-924793166
Usability,learn,learn,"v.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL21hdGgvX3RlbnNvcnMucHk=) | `85.81% <66.27%> (-1.75%)` | :arrow_down: |; | [phi/\_troubleshoot.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL190cm91Ymxlc2hvb3QucHk=) | `47.10% <66.66%> (+1.44%)` | :arrow_up: |; | [phi/field/\_field.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL2ZpZWxkL19maWVsZC5weQ==) | `89.69% <66.66%> (-1.67%)` | :arrow_down: |; | ... and [77 more](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43/diff?src=pr&el=tree-more&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None) | |. ------. [Continue to review full report at Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).; > **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None); > `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`; > Powered by [Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=footer&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Last update [b6186fd...58f43eb](https://codecov.io/gh/tum-pbs/PhiFlow/pull/43?src=pr&el=lastupdated&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/43#issuecomment-924793166
Deployability,update,update,"nts&utm_term=None)](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). ```diff; @@ Coverage Diff @@; ## master #47 +/- ##; =======================================; Coverage 86.34% 86.34% ; =======================================; Files 104 104 ; Lines 12417 12419 +2 ; =======================================; + Hits 10721 10723 +2 ; Misses 1696 1696 ; ```. | [Impacted Files](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None) | Coverage Δ | |; |---|---|---|; | [phi/torch/\_torch\_backend.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL3RvcmNoL190b3JjaF9iYWNrZW5kLnB5) | `90.98% <100.00%> (+0.02%)` | :arrow_up: |. ------. [Continue to review full report at Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).; > **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None); > `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`; > Powered by [Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=footer&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Last update [c080b72...8208c38](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=lastupdated&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/47#issuecomment-961776449
Usability,learn,learn,"nts&utm_term=None)](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). ```diff; @@ Coverage Diff @@; ## master #47 +/- ##; =======================================; Coverage 86.34% 86.34% ; =======================================; Files 104 104 ; Lines 12417 12419 +2 ; =======================================; + Hits 10721 10723 +2 ; Misses 1696 1696 ; ```. | [Impacted Files](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None) | Coverage Δ | |; |---|---|---|; | [phi/torch/\_torch\_backend.py](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47/diff?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None#diff-cGhpL3RvcmNoL190b3JjaF9iYWNrZW5kLnB5) | `90.98% <100.00%> (+0.02%)` | :arrow_up: |. ------. [Continue to review full report at Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).; > **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None); > `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`; > Powered by [Codecov](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=footer&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Last update [c080b72...8208c38](https://codecov.io/gh/tum-pbs/PhiFlow/pull/47?src=pr&el=lastupdated&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=None).",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/47#issuecomment-961776449
Availability,error,error,"code.html) in the PBDL book, i.e. build a NN that takes in ```x``` and ```t``` as inputs and returns ```u```. As a first step, I thought of getting a Phiflow only simulation running, then adding a NN later. To that end, I'm trying to get a Phiflow only simulation going with the following code:. ```; from phi.flow import *; import numpy as np; import matplotlib.pyplot as plt; import copy. def simulate(x, p, dt=.1):; return x + p * dt, p + field.laplace(x) * dt. #Initial Condition; sigma = 0.5; c = 1. #Domain Specification; x_length = 5.; dx = 0.1; nx = int(x_length / dx). #Time Specification; t_length = 200; dt = 0.1; nt = int(t_length / dt). #Initial conditions; initial_cond = np.zeros(nx); for x in range(nx):; initial_cond[x] = np.exp(-0.5*((x*dx - x_length/2)/sigma)**2) ; initial_cond[0] = 0; initial_cond[-1] = 0. initial_cond_phi = math.tensor(initial_cond, spatial('x') ) # convert to phiflow tensor. height = CenteredGrid(SoftGeometryMask(Sphere(x=int(nx/2), y=int(nx/2), radius=5)), extrapolation.PERIODIC, x=nx, y=nx); momentum = height * 0. x_hist = [initial_cond_phi]; p_hist = [momentum]; for i in range(5):; x, p = simulate(x_hist[-1], p_hist[-1], dt=.1); x_hist.append(x); p_hist.append(p); ; wave_hist = [wave.values.numpy('x') for wave in wave_hist]. fig, axs = plt.subplots(2, 2); axs[0, 0].plot(wave_hist[0]); axs[0, 1].plot(wave_hist[1]); axs[1, 0].plot(wave_hist[2]); axs[1, 1].plot(wave_hist[-1]). axs[0, 0].set_title(""Initial Condition""); axs[0, 1].set_title(""T = "" + str(int(nt/4)*dx)); axs[1, 0].set_title(""T = "" + str(3*int(nt/4)*dx)); axs[1, 1].set_title(""T = "" + str(t_length)). plt.tight_layout(); plt.show(); ```. However, I am getting the following error: `TypeError: 'NoneType' object cannot be interpreted as an integer`. I'm guessing I'm mixing something up when it comes to the initial conditions. Would you be able to help put me on the right path? Also, would you be able to explain how you transformed the second-order PDE to a first-order PDE?. Thanks.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/59#issuecomment-1127631065
Usability,learn,learn,"Hi,. thanks for your help. I am trying to learn how to use Phiflow and haven't done calculus for a while, so sorry if some of questions might seem trivial. I am trying to set up a simulation for a 1D wave equation using Neumann boundary conditions, with a Gaussian bell as initial starting conditions. My code for a normal finite element simulation is as follows:. ```; import numpy as np; import matplotlib.pyplot as plt; import copy. #Initial Condition; sigma = 0.5; c = 1. #Domain Specification; x_length = 5.; dx = 0.1; nx = int(x_length / dx). #Time Specification; t_length = 250; dt = 0.1; nt = int(t_length / dt). #Arrays for calculating solution; u_n_plus_1 = np.zeros(nx); u_n = np.zeros(nx); u_n_minus_1 = np.zeros(nx). #Initial conditions; for x in range(len(u_n)):; u_n[x] = np.exp(-0.5*((x*dx - x_length/2)/sigma)**2); u_n[0] = 0; u_n[-1] = 0. u_n_minus_1 = copy.deepcopy(u_n). u_n_hist = []; u_n_hist.append(u_n). ## Time Stepping; for t in range(1, nt):; for x in range(1, nx-1):; u_n_plus_1[x] = 2*u_n[x] - u_n_minus_1[x] + (c * dt / dx)**2 * (u_n[x+1] - 2*u_n[x] + u_n[x-1]). u_n_minus_1 = copy.deepcopy(u_n); u_n = copy.deepcopy(u_n_plus_1). u_n_hist.append(u_n). fig, axs = plt.subplots(2, 2); axs[0, 0].plot(u_n_hist[0]); axs[0, 1].plot(u_n_hist[int(nt/4)]); axs[1, 0].plot(u_n_hist[int(3*nt/4)]); axs[1, 1].plot(u_n_hist[-1]). axs[0, 0].set_title(""Initial Condition""); axs[0, 1].set_title(""T = "" + str(int(nt/4)*dx)); axs[1, 0].set_title(""T = "" + str(3*int(nt/4)*dx)); axs[1, 1].set_title(""T = "" + str(t_length)). plt.tight_layout(); plt.show(); ```. Now, I'm trying to replicate [this](https://physicsbaseddeeplearning.org/physicalloss-code.html) in the PBDL book, i.e. build a NN that takes in ```x``` and ```t``` as inputs and returns ```u```. As a first step, I thought of getting a Phiflow only simulation running, then adding a NN later. To that end, I'm trying to get a Phiflow only simulation going with the following code:. ```; from phi.flow import *; import numpy as np",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/59#issuecomment-1127631065
Deployability,update,update,"Interesting. Thanks for the update @holl- ; I am learning that I should be probably tracking the 2.2 branch. ; Side question: Would it be wise to track the 2.2-dev or 2.2.0 branches?. FWIW, interactive jupyter notebook graphics have never seemed like they were worth the effort to me (I'm not saying they are not valuable, but rather that the effort is very high); if I get my problem solved I'll try to submit a pull request to document your advice",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/67#issuecomment-1173219145
Usability,learn,learning,"Interesting. Thanks for the update @holl- ; I am learning that I should be probably tracking the 2.2 branch. ; Side question: Would it be wise to track the 2.2-dev or 2.2.0 branches?. FWIW, interactive jupyter notebook graphics have never seemed like they were worth the effort to me (I'm not saying they are not valuable, but rather that the effort is very high); if I get my problem solved I'll try to submit a pull request to document your advice",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/67#issuecomment-1173219145
Energy Efficiency,efficient,efficient,"Have a look at the [FLIP demo](https://github.com/tum-pbs/PhiFlow/blob/master/demos/flip_liquid.py) which uses particles.; There is currently no efficient way to handle neighbor search for particles but we are working on it. If you don't need more than say 20k particles, you can compute the full distance matrix. See the [solar system demo](https://tum-pbs.github.io/PhiFlow/Planets_Tutorial.html) for simple particle-particle interactions.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/77#issuecomment-1233560714
Usability,simpl,simple,"Have a look at the [FLIP demo](https://github.com/tum-pbs/PhiFlow/blob/master/demos/flip_liquid.py) which uses particles.; There is currently no efficient way to handle neighbor search for particles but we are working on it. If you don't need more than say 20k particles, you can compute the full distance matrix. See the [solar system demo](https://tum-pbs.github.io/PhiFlow/Planets_Tutorial.html) for simple particle-particle interactions.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/77#issuecomment-1233560714
Availability,mask,masks,"Thank you for your feedback!. 1. The `@` operator is being phased out in 2.3. You can already replace it by `arg1.at(arg2)`. I'll revisit the documentation of the geometry masks.; 2. Good idea, I've pushed this to `2.3-develop`. It will now also accept single Geometry or Obstacle values.; 3. Obstacles specifically are only used by the `fluid` module. Other modules use `Geometry`. Obstacles extend Geometry by a velocity vector and rotation speed which only makes sense in fluid-like settings. If you run into any other strange behavior or missing documentation, let me know!",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/103#issuecomment-1411096142
Modifiability,extend,extend,"Thank you for your feedback!. 1. The `@` operator is being phased out in 2.3. You can already replace it by `arg1.at(arg2)`. I'll revisit the documentation of the geometry masks.; 2. Good idea, I've pushed this to `2.3-develop`. It will now also accept single Geometry or Obstacle values.; 3. Obstacles specifically are only used by the `fluid` module. Other modules use `Geometry`. Obstacles extend Geometry by a velocity vector and rotation speed which only makes sense in fluid-like settings. If you run into any other strange behavior or missing documentation, let me know!",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/103#issuecomment-1411096142
Usability,feedback,feedback,"Thank you for your feedback!. 1. The `@` operator is being phased out in 2.3. You can already replace it by `arg1.at(arg2)`. I'll revisit the documentation of the geometry masks.; 2. Good idea, I've pushed this to `2.3-develop`. It will now also accept single Geometry or Obstacle values.; 3. Obstacles specifically are only used by the `fluid` module. Other modules use `Geometry`. Obstacles extend Geometry by a velocity vector and rotation speed which only makes sense in fluid-like settings. If you run into any other strange behavior or missing documentation, let me know!",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/103#issuecomment-1411096142
Usability,clear,clear,"Unfortunately this does not compile:; ; Traceback (most recent call last):; File ""/home/flow_control/moving_obstacle.py"", line 15, in <module>; velocity, pressure = step(velocity, object); File ""/usr/local/lib/python3.8/dist-packages/phi/math/_functional.py"", line 194, in __call__; self.traces[key] = self._jit_compile(key); File ""/usr/local/lib/python3.8/dist-packages/phi/math/_functional.py"", line 171, in _jit_compile; PHI_LOGGER.debug(f""Φ-jit: '{f_name(self.f)}' called with new key. shapes={[s.volume for s in in_key.shapes]}, args={in_key.tree}""); File ""/usr/local/lib/python3.8/dist-packages/phi/geom/_box.py"", line 298, in __repr__; if self.shape.non_channel.volume == 1:; AttributeError: 'NoneType' object has no attribute 'non_channel' . ```; from phi.tf.flow import *. DOMAIN = dict(x=30, y=30); DT = 0.1; object = Box(x=(5, 11), y=(10, 16)). @math.jit_compile; def step(velocity, object_geometry):; obstacle = Obstacle(object_geometry, velocity=[1., 0], angular_velocity=tensor(0, )); velocity = advect.mac_cormack(velocity, velocity, DT); velocity, pressure = fluid.make_incompressible(velocity, (obstacle,)); return velocity, pressure. velocity = StaggeredGrid(0, extrapolation.ZERO, **DOMAIN); velocity, pressure = step(velocity, object); obstacle_mask = HardGeometryMask(object) @ pressure. def move_obstacle(geometry):; if (geometry.center[0]) > 35:; new_geometry = Box(x=(-6, 0), y=(10, 16)); else:; new_geometry = geometry.shifted([1. * DT, 0]); return new_geometry. for _ in view(velocity, obstacle_mask, play=True, namespace=globals(), port=6006).range():; object = move_obstacle(object); velocity, pressure = step(velocity, object); fluid.masked_laplace.tracers.clear() # we will need to retrace because the matrix changes each step. This is not needed when JIT-compiling the physics.; obstacle_mask = HardGeometryMask(object) @ pressure; ```",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/106#issuecomment-1425282469
Deployability,install,install,I've pushed a fix to `2.3-develop`. Your original version should now work after removing the line `fluid.masked_laplace.tracers.clear()`.; Install 2.3-develop by running; ```; $ pip install --upgrade git+https://github.com/tum-pbs/PhiFlow@2.3-develop; ```,MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/106#issuecomment-1425806449
Usability,clear,clear,I've pushed a fix to `2.3-develop`. Your original version should now work after removing the line `fluid.masked_laplace.tracers.clear()`.; Install 2.3-develop by running; ```; $ pip install --upgrade git+https://github.com/tum-pbs/PhiFlow@2.3-develop; ```,MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/106#issuecomment-1425806449
Availability,error,error,"Sorry to put it in comment of this issue but I haven't found an email adress to send you my python file.; For the bug to occur, simply comment l.33 and uncomment l.35 or l.36. ; The thrown error is the one I copied in the first message. My PhiFlow version : ; phiflow @ git+https://github.com/tum-pbs/PhiFlow@128d0809675b0be370c37d260ad19dae64a7d22e; My backend : JAX",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/110#issuecomment-1441940306
Integrability,message,message,"Sorry to put it in comment of this issue but I haven't found an email adress to send you my python file.; For the bug to occur, simply comment l.33 and uncomment l.35 or l.36. ; The thrown error is the one I copied in the first message. My PhiFlow version : ; phiflow @ git+https://github.com/tum-pbs/PhiFlow@128d0809675b0be370c37d260ad19dae64a7d22e; My backend : JAX",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/110#issuecomment-1441940306
Usability,simpl,simply,"Sorry to put it in comment of this issue but I haven't found an email adress to send you my python file.; For the bug to occur, simply comment l.33 and uncomment l.35 or l.36. ; The thrown error is the one I copied in the first message. My PhiFlow version : ; phiflow @ git+https://github.com/tum-pbs/PhiFlow@128d0809675b0be370c37d260ad19dae64a7d22e; My backend : JAX",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/110#issuecomment-1441940306
Usability,simpl,simply,"You can use the GPU even without the custom CUDA kernels. If you get either TensorFlow, PyTorch or Jax to recognize the GPU, you can simply select that backend using the corresponding `phi.<backend>.flow` import and you're good to go. You can check whether the GPU is recognized using; ```python; import phi; phi.verify(); ```",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/119#issuecomment-1505181376
Usability,clear,clear,"Thank you very much for your reply. Your explanation was clear, and I will try your suggestion. By the way, I was wondering if you could recommend any documentation or resources for me to learn more about this type of usage. The document is quite brief and doesn't provide enough information for me to solve problems like this in the future. For instance, if I need to set a complex boundary condition, I wouldn't have thought to use the method you suggested. The only approach I found in the document was to use extrapolation.combine_sides in the pipe.py example.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/121#issuecomment-1509902854
Modifiability,refactor,refactor,"Great, thanks! I actually did it half-manually: finding them using `ast` and solving them with regex + manual checking. I slightly underestimated the scale of the refactor... I think these kinds of replacements could be done quite effectively if there was some automatic code styling applied!. @holl- Would you be positive about using applying linter and codeformatter like `black`/`flake8`? I think `ruff` is a really neat all-in-one and fast implementation maintaining these style guides. I'm happy to contribute it, and we can surely change all the parameters to something that contributors find pleasing. It would autorun on git commit.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/122#issuecomment-1513825690
Usability,guid,guides,"Great, thanks! I actually did it half-manually: finding them using `ast` and solving them with regex + manual checking. I slightly underestimated the scale of the refactor... I think these kinds of replacements could be done quite effectively if there was some automatic code styling applied!. @holl- Would you be positive about using applying linter and codeformatter like `black`/`flake8`? I think `ruff` is a really neat all-in-one and fast implementation maintaining these style guides. I'm happy to contribute it, and we can surely change all the parameters to something that contributors find pleasing. It would autorun on git commit.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/122#issuecomment-1513825690
Usability,guid,guidelines,"Most of the code should already adhere to the guidelines but we [explicitly make exceptions](https://github.com/tum-pbs/PhiFlow/blob/master/CONTRIBUTING.md#style-guide) with some rules. Is there anything in particular that you would change?. Generally, I think it would be a good idea to add a tool like `ruff` to auto-run but I don't want it to screw up the formatting we have. This should go into `2.4-develop`, though.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/pull/122#issuecomment-1514625829
Availability,error,error,"Hi, thanks for the feedback!. You can do a couple of things. * Use [`math.print_gradient()`](https://tum-pbs.github.io/PhiFlow/phi/math/index.html#phi.math.print_gradient) to see what the gradient is at different stages of your graph.; * Use a [`math.SolveTape()`](https://tum-pbs.github.io/PhiFlow/phi/math/index.html#phi.math.SolveTape) to record the linear solves from the backward pass.; * Use [`phi.set_logging_level()`](https://tum-pbs.github.io/PhiFlow/phi/#phi.set_logging_level) to enable debug prints. Hope that helps! Let me know if the error persists.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/129#issuecomment-1643677805
Usability,feedback,feedback,"Hi, thanks for the feedback!. You can do a couple of things. * Use [`math.print_gradient()`](https://tum-pbs.github.io/PhiFlow/phi/math/index.html#phi.math.print_gradient) to see what the gradient is at different stages of your graph.; * Use a [`math.SolveTape()`](https://tum-pbs.github.io/PhiFlow/phi/math/index.html#phi.math.SolveTape) to record the linear solves from the backward pass.; * Use [`phi.set_logging_level()`](https://tum-pbs.github.io/PhiFlow/phi/#phi.set_logging_level) to enable debug prints. Hope that helps! Let me know if the error persists.",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/129#issuecomment-1643677805
Deployability,install,installed,You could try the following:; * Run your script inside Google colab where `ffmpeg` is pre-installed.; * Test a simple matplotlib to mp4 demo script from their documentation,MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/133#issuecomment-1673443410
Usability,simpl,simple,You could try the following:; * Run your script inside Google colab where `ffmpeg` is pre-installed.; * Test a simple matplotlib to mp4 demo script from their documentation,MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/133#issuecomment-1673443410
Integrability,depend,depending,"The following class implements an extrapolation that switches between `in_ext` and `out_ext` depending on whether `flow` points outwards or inwards at the boundaries. ```python; from typing import Tuple. from phi.flow import *; from phiml.math import extrapolation, Tensor, shape; from phiml.math.extrapolation import Extrapolation. class InOutConditionalExtrapolation(Extrapolation):. def __init__(self, flow: Tensor, in_ext, out_ext):; in_ext = extrapolation.as_extrapolation(in_ext); out_ext = extrapolation.as_extrapolation(out_ext); super().__init__(in_ext.pad_rank); assert 'vector' in shape(flow); self.flow = flow; self.in_ext = in_ext; self.out_ext = out_ext. def to_dict(self) -> dict:; raise NotImplementedError. def spatial_gradient(self) -> 'Extrapolation':; return InOutConditionalExtrapolation(self.flow, self.in_ext.spatial_gradient(), self.out_ext.spatial_gradient()). def valid_outer_faces(self, dim) -> Tuple[bool, bool]:; true_lower, true_upper = self.in_ext.valid_outer_faces(dim); false_lower, false_upper = self.out_ext.valid_outer_faces(dim); return true_lower or false_lower, true_upper or false_upper. @property; def is_flexible(self) -> bool:; return self.in_ext.is_flexible or self.out_ext.is_flexible. def pad_values(self, value: Tensor, width: int, dim: str, upper_edge: bool, already_padded: dict = None, **kwargs) -> Tensor:; edge_normal = self.flow[{dim: -1 if upper_edge else 0, 'vector': dim}]; if already_padded:; edge_normal = ZERO_GRADIENT.pad(edge_normal, already_padded); if not upper_edge:; edge_normal *= -1; is_out = edge_normal >= 0; res_in = self.in_ext.pad_values(value, width, dim, upper_edge, **kwargs); res_out = self.out_ext.pad_values(value, width, dim, upper_edge, **kwargs); return math.where(is_out, res_out, res_in). def pad(self, value: Tensor, widths: dict, **kwargs) -> Tensor:; from phiml.math._trace import ShiftLinTracer; if isinstance(value, ShiftLinTracer):; out_mask = self._outflow_mask(widths); padded_in = self.in_ext.pad(value, width",MatchSource.ISSUE_COMMENT,tum-pbs,PhiFlow,3.1.0,,https://github.com/tum-pbs/PhiFlow/issues/138#issuecomment-1700960001
