quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,down,down,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive digester testing. The metadata is stored; in GCS and copied down to the local machine if not already present from an earlier run. The digester can run; against either local or GCS paths using `ComparisonPath`s. Local is nicer to iterate on than GCS since it; runs so much more quickly. Since GCS testing is slow it's turned off by default, it can be turned on by setting; the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # Currently just a smoke test to assert not-completely-insane results for both v1 and v2 digesters.; # insert more intelligent assertions here; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'; """"""; Return a function to filter the calls that had more than the specified number of attempts.; """"""; """"""; Return a function to filter the calls that ran for more than the specified number of minutes.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_digester.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_digester.py
Modifiability,variab,variable,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive digester testing. The metadata is stored; in GCS and copied down to the local machine if not already present from an earlier run. The digester can run; against either local or GCS paths using `ComparisonPath`s. Local is nicer to iterate on than GCS since it; runs so much more quickly. Since GCS testing is slow it's turned off by default, it can be turned on by setting; the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # Currently just a smoke test to assert not-completely-insane results for both v1 and v2 digesters.; # insert more intelligent assertions here; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'; """"""; Return a function to filter the calls that had more than the specified number of attempts.; """"""; """"""; Return a function to filter the calls that ran for more than the specified number of minutes.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_digester.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_digester.py
Performance,perform,performance,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive digester testing. The metadata is stored; in GCS and copied down to the local machine if not already present from an earlier run. The digester can run; against either local or GCS paths using `ComparisonPath`s. Local is nicer to iterate on than GCS since it; runs so much more quickly. Since GCS testing is slow it's turned off by default, it can be turned on by setting; the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # Currently just a smoke test to assert not-completely-insane results for both v1 and v2 digesters.; # insert more intelligent assertions here; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'; """"""; Return a function to filter the calls that had more than the specified number of attempts.; """"""; """"""; Return a function to filter the calls that ran for more than the specified number of minutes.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_digester.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_digester.py
Testability,test,testing,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive digester testing. The metadata is stored; in GCS and copied down to the local machine if not already present from an earlier run. The digester can run; against either local or GCS paths using `ComparisonPath`s. Local is nicer to iterate on than GCS since it; runs so much more quickly. Since GCS testing is slow it's turned off by default, it can be turned on by setting; the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # Currently just a smoke test to assert not-completely-insane results for both v1 and v2 digesters.; # insert more intelligent assertions here; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'; """"""; Return a function to filter the calls that had more than the specified number of attempts.; """"""; """"""; Return a function to filter the calls that ran for more than the specified number of minutes.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_digester.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_digester.py
Availability,down,down,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive operations digester testing.; The metadata is stored in GCS and copied down to the local machine if not already present from an earlier run.; Operations digesters can run against either local or GCS paths using `ComparisonPath`s. Since GCS testing is; slow it's turned off by default, it can be turned on by setting the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_operations_digesters.py
Modifiability,variab,variable,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive operations digester testing.; The metadata is stored in GCS and copied down to the local machine if not already present from an earlier run.; Operations digesters can run against either local or GCS paths using `ComparisonPath`s. Since GCS testing is; slow it's turned off by default, it can be turned on by setting the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_operations_digesters.py
Performance,perform,performance,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive operations digester testing.; The metadata is stored in GCS and copied down to the local machine if not already present from an earlier run.; Operations digesters can run against either local or GCS paths using `ComparisonPath`s. Since GCS testing is; slow it's turned off by default, it can be turned on by setting the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_operations_digesters.py
Testability,test,testing,"#!/usr/bin/env python3; """"""; This uses ""real"" metadata from the PAPI v2 performance spike to drive operations digester testing.; The metadata is stored in GCS and copied down to the local machine if not already present from an earlier run.; Operations digesters can run against either local or GCS paths using `ComparisonPath`s. Since GCS testing is; slow it's turned off by default, it can be turned on by setting the DIGESTER_TEST_GCS environment variable.; """"""; # A cache of expensive-to-create GCS comparison paths.; # Skip slow GCS testing unless this environment variable is set.; # more samples if needed; # 'dev_C862.NA19238',; # 'dev_D5327.NA12878',; # 'dev_D5327.NA12891',; # 'dev_D5327.NA12892',; # 'dev_RP-1535.NA17-308'",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/test_operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/test_operations_digesters.py
Availability,down,down,"""""""; Copy down workflow and PAPI operations metadata from GCS if needed to test Local.; """"""; """"""; GcsComparisonPaths are somewhat expensive to create so cache them.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/lib/test_digester_helper.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/lib/test_digester_helper.py
Performance,cache,cache,"""""""; Copy down workflow and PAPI operations metadata from GCS if needed to test Local.; """"""; """"""; GcsComparisonPaths are somewhat expensive to create so cache them.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/lib/test_digester_helper.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/lib/test_digester_helper.py
Testability,test,test,"""""""; Copy down workflow and PAPI operations metadata from GCS if needed to test Local.; """"""; """"""; GcsComparisonPaths are somewhat expensive to create so cache them.; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/test/lib/test_digester_helper.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/test/lib/test_digester_helper.py
Deployability,continuous,continuously,"#!/usr/bin/env python; # Explicitly reset the CPU counter, because the first call of this method always reports 0; ### Define constants; # Cromwell variables passed to the container; # through environmental variables; # GCP instance name, zone and project; # from instance introspection API; ### Detect container termination; ### Main loop; #; # It continuously measures runtime metrics every MEASUREMENT_TIME_SEC,; # and reports them to Stackdriver Monitoring API every REPORT_TIME_SEC.; #; # However, if it detects a container termination signal,; # it *should* report the final metric; # right after the current measurement, and then exit normally.",MatchSource.CODE_COMMENT,supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py
Modifiability,variab,variables,"#!/usr/bin/env python; # Explicitly reset the CPU counter, because the first call of this method always reports 0; ### Define constants; # Cromwell variables passed to the container; # through environmental variables; # GCP instance name, zone and project; # from instance introspection API; ### Detect container termination; ### Main loop; #; # It continuously measures runtime metrics every MEASUREMENT_TIME_SEC,; # and reports them to Stackdriver Monitoring API every REPORT_TIME_SEC.; #; # However, if it detects a container termination signal,; # it *should* report the final metric; # right after the current measurement, and then exit normally.",MatchSource.CODE_COMMENT,supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py
Safety,detect,detects,"#!/usr/bin/env python; # Explicitly reset the CPU counter, because the first call of this method always reports 0; ### Define constants; # Cromwell variables passed to the container; # through environmental variables; # GCP instance name, zone and project; # from instance introspection API; ### Detect container termination; ### Main loop; #; # It continuously measures runtime metrics every MEASUREMENT_TIME_SEC,; # and reports them to Stackdriver Monitoring API every REPORT_TIME_SEC.; #; # However, if it detects a container termination signal,; # it *should* report the final metric; # right after the current measurement, and then exit normally.",MatchSource.CODE_COMMENT,supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/supportedBackends/google/pipelines/v2beta/src/main/resources/cromwell-monitor/monitor.py
