quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Security,hash,hash,"# Versioning. ```{note}; We are currently experimenting with our development practices.; These are currently documented on a best effort basis, but may not be completely accurate.; ```. ## Semantic versioning. We try to follow [semantic versioning](https://semver.org) with our versioning scheme.; This scheme breaks down a version number into `{major.minor.point}` sections.; At a `point` release, there should be no changes beyond bug fixes.; `minor` releases can include new features.; `major` releases can break old APIs. ### Version numbers. Valid version numbers are described in [PEP 440](https://peps.python.org/pep-0440/). [Pre-releases](https://peps.python.org/pep-0440/#pre-releases); : should have versions like `1.7.0rc1` or `1.7.0rc2`.; [Development versions](https://peps.python.org/pep-0440/#developmental-releases); : should look like `1.8.0.dev0`, with a commit hash optionally appended as a local version identifier (e.g. `1.8.0.dev2+g00ad77b`). ## Tooling. To be sure we can follow this scheme and maintain some agility in development, we use some tooling and development practices.; When a minor release is made, a release branch should be cut and pushed to the main repo (e.g. `1.7.x` for the `1.7` release series). For PRs which fix an bug in the most recent minor release, the changes will need to added to both the development and release branches.; To accomplish this, PRs which fix bugs must be labelled as such.; After approval, a developer will notify the [meeseeks bot](https://meeseeksbox.github.io) to open a backport PR onto the release branch via a comment saying:. > @Meeseeksdev backport \<branch>. Where ""\<branch>"" is the most recent release branch. The bot will attempt to make a backport and open a PR.; This will sometimes require manual intervention due to merge conflicts or test failures.; ",MatchSource.DOCS,docs/dev/versioning.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/versioning.md
Testability,test,test,"# Versioning. ```{note}; We are currently experimenting with our development practices.; These are currently documented on a best effort basis, but may not be completely accurate.; ```. ## Semantic versioning. We try to follow [semantic versioning](https://semver.org) with our versioning scheme.; This scheme breaks down a version number into `{major.minor.point}` sections.; At a `point` release, there should be no changes beyond bug fixes.; `minor` releases can include new features.; `major` releases can break old APIs. ### Version numbers. Valid version numbers are described in [PEP 440](https://peps.python.org/pep-0440/). [Pre-releases](https://peps.python.org/pep-0440/#pre-releases); : should have versions like `1.7.0rc1` or `1.7.0rc2`.; [Development versions](https://peps.python.org/pep-0440/#developmental-releases); : should look like `1.8.0.dev0`, with a commit hash optionally appended as a local version identifier (e.g. `1.8.0.dev2+g00ad77b`). ## Tooling. To be sure we can follow this scheme and maintain some agility in development, we use some tooling and development practices.; When a minor release is made, a release branch should be cut and pushed to the main repo (e.g. `1.7.x` for the `1.7` release series). For PRs which fix an bug in the most recent minor release, the changes will need to added to both the development and release branches.; To accomplish this, PRs which fix bugs must be labelled as such.; After approval, a developer will notify the [meeseeks bot](https://meeseeksbox.github.io) to open a backport PR onto the release branch via a comment saying:. > @Meeseeksdev backport \<branch>. Where ""\<branch>"" is the most recent release branch. The bot will attempt to make a backport and open a PR.; This will sometimes require manual intervention due to merge conflicts or test failures.; ",MatchSource.DOCS,docs/dev/versioning.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/versioning.md
Deployability,integrat,integrate,"# External API. ```{eval-rst}; .. module:: scanpy.external; ```. ```{warning}; We are no longer accepting new tools into `scanpy.external`.; Instead, please submit your tool to the [scverse ecosystem package listing](https://scverse.org/packages/#ecosystem).; ```. ```{note}; For tools that integrate well with scanpy and anndata, see:; * The [scverse ecosystem](https://scverse.org/packages/#ecosystem); * Scanpy's ecosystem {doc}`ecosystem page <../ecosystem>`; ```. Import Scanpy's wrappers to external tools as:. ```; import scanpy.external as sce; ```. ```{toctree}; :maxdepth: 2. preprocessing; tools; plotting; exporting; ```; ",MatchSource.DOCS,docs/external/index.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/external/index.md
Integrability,integrat,integrate,"# External API. ```{eval-rst}; .. module:: scanpy.external; ```. ```{warning}; We are no longer accepting new tools into `scanpy.external`.; Instead, please submit your tool to the [scverse ecosystem package listing](https://scverse.org/packages/#ecosystem).; ```. ```{note}; For tools that integrate well with scanpy and anndata, see:; * The [scverse ecosystem](https://scverse.org/packages/#ecosystem); * Scanpy's ecosystem {doc}`ecosystem page <../ecosystem>`; ```. Import Scanpy's wrappers to external tools as:. ```; import scanpy.external as sce; ```. ```{toctree}; :maxdepth: 2. preprocessing; tools; plotting; exporting; ```; ",MatchSource.DOCS,docs/external/index.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/external/index.md
Deployability,integrat,integration,## Preprocessing: PP. ```{eval-rst}; .. module:: scanpy.external.pp; .. currentmodule:: scanpy.external; ```. ### Data integration. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.bbknn; pp.harmony_integrate; pp.mnn_correct; pp.scanorama_integrate. ```. ### Sample demultiplexing. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.hashsolo; ```. ### Imputation. Note that the fundamental limitations of imputation are still under [debate](https://github.com/scverse/scanpy/issues/189). ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.dca; pp.magic. ```; ,MatchSource.DOCS,docs/external/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/external/preprocessing.md
Integrability,integrat,integration,## Preprocessing: PP. ```{eval-rst}; .. module:: scanpy.external.pp; .. currentmodule:: scanpy.external; ```. ### Data integration. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.bbknn; pp.harmony_integrate; pp.mnn_correct; pp.scanorama_integrate. ```. ### Sample demultiplexing. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.hashsolo; ```. ### Imputation. Note that the fundamental limitations of imputation are still under [debate](https://github.com/scverse/scanpy/issues/189). ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.dca; pp.magic. ```; ,MatchSource.DOCS,docs/external/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/external/preprocessing.md
Security,hash,hashsolo,## Preprocessing: PP. ```{eval-rst}; .. module:: scanpy.external.pp; .. currentmodule:: scanpy.external; ```. ### Data integration. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.bbknn; pp.harmony_integrate; pp.mnn_correct; pp.scanorama_integrate. ```. ### Sample demultiplexing. ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.hashsolo; ```. ### Imputation. Note that the fundamental limitations of imputation are still under [debate](https://github.com/scverse/scanpy/issues/189). ```{eval-rst}; .. autosummary::; :toctree: ../generated/. pp.dca; pp.magic. ```; ,MatchSource.DOCS,docs/external/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/external/preprocessing.md
Performance,perform,perform,# How to. This section contains short examples on how to perform specific tasks with scanpy. ```{toctree}; knn-transformers; plotting-with-marsilea; ```; ,MatchSource.DOCS,docs/how-to/index.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/how-to/index.md
Energy Efficiency,efficient,efficiently,"### 0.2.1 {small}`2017-07-24`. Scanpy includes preprocessing, visualization, clustering, pseudotime and; trajectory inference, differential expression testing and simulation of gene; regulatory networks. The implementation efficiently deals with [datasets of more; than one million cells](https://github.com/scverse/scanpy_usage/tree/master/170522_visualizing_one_million_cells). {smaller}`A Wolf, P Angerer`; ",MatchSource.DOCS,docs/release-notes/0.2.1.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/0.2.1.md
Testability,test,testing,"### 0.2.1 {small}`2017-07-24`. Scanpy includes preprocessing, visualization, clustering, pseudotime and; trajectory inference, differential expression testing and simulation of gene; regulatory networks. The implementation efficiently deals with [datasets of more; than one million cells](https://github.com/scverse/scanpy_usage/tree/master/170522_visualizing_one_million_cells). {smaller}`A Wolf, P Angerer`; ",MatchSource.DOCS,docs/release-notes/0.2.1.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/0.2.1.md
Deployability,release,release,"### 0.2.9 {small}`2017-10-25`. ```{rubric} Initial release of the new trajectory inference method [PAGA](https://github.com/theislab/paga); ```. - {func}`~scanpy.tl.paga` computes an abstracted, coarse-grained (PAGA) graph of the neighborhood graph {smaller}`A Wolf`; - {func}`~scanpy.pl.paga_compare` plot this graph next an embedding {smaller}`A Wolf`; - {func}`~scanpy.pl.paga_path` plots a heatmap through a node sequence in the PAGA graph {smaller}`A Wolf`; ",MatchSource.DOCS,docs/release-notes/0.2.9.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/0.2.9.md
Availability,avail,available,"### 0.3.0 {small}`2017-11-16`. - {class}`~anndata.AnnData` gains method {meth}`~anndata.AnnData.concatenate` {smaller}`A Wolf`; - {class}`~anndata.AnnData` is available as the separate [anndata] package {smaller}`P Angerer, A Wolf`; - results of [PAGA](https://github.com/theislab/paga) simplified {smaller}`A Wolf`. [anndata]: https://pypi.org/project/anndata/; ",MatchSource.DOCS,docs/release-notes/0.3.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/0.3.0.md
Usability,simpl,simplified,"### 0.3.0 {small}`2017-11-16`. - {class}`~anndata.AnnData` gains method {meth}`~anndata.AnnData.concatenate` {smaller}`A Wolf`; - {class}`~anndata.AnnData` is available as the separate [anndata] package {smaller}`P Angerer, A Wolf`; - results of [PAGA](https://github.com/theislab/paga) simplified {smaller}`A Wolf`. [anndata]: https://pypi.org/project/anndata/; ",MatchSource.DOCS,docs/release-notes/0.3.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/0.3.0.md
Availability,down,downsampling,"the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors` {smaller}`A Wolf`; - graph abstraction: AGA is renamed to [PAGA](https://github.com/theislab/paga): {func}`~scanpy.tl.paga`; now,; it only measures connectivities between partitions of the single-cell graph,; pseudotime and clustering need to be computed separately via; {func}`~scanpy.tl.louvain` and {func}`~scanpy.tl.dpt`, the; connectivity measure has been improved {smaller}`A Wolf`; - logistic regression for finding marker genes; {func}`~scanpy.tl.rank_genes_groups` with parameter `method='logreg'` {smaller}`A Wolf`; - {func}`~scanpy.tl.louvain` provides a better implementation for; reclustering via `restrict_to` {smaller}`A Wolf`; - scanpy no longer modifies rcParams upon import, call; `settings.set_figure_params` to set the 'scanpy style' {smaller}`A Wolf`; - default cache directory is `./cache/`, set `settings.cachedir` to change; this; nested directories in this are avoided {smaller}`A Wolf`; - show edges in scatter plots based on graph visualization; {func}`~scanpy.tl.draw_graph` and {func}`~scanpy.tl.umap` by passing `edges=True` {smaller}`A Wolf`; - {func}`~scanpy.pp.downsample_counts` for downsampling counts {smaller}`MD Luecken`; - default `'louvain_groups'` are called `'louvain'` {smaller}`A Wolf`; - `'X_diffmap'` contains the zero component, plotting remains unchanged {smaller}`A Wolf`. [14min]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/logfile_130K.txt; [3min]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170503_zheng17/zheng17.ipynb; [6h]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/; [paul15]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170502_paul15/paul15.ipynb; [seurat]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170505_seurat/seurat.ipynb; ",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Deployability,update,updates,"### 1.0.0 {small}`2018-03-30`. ```{rubric} Major updates; ```. - Scanpy is much faster and more memory efficient: preprocess, cluster and; visualize 1.3M cells in [6h], 130K cells in [14min], and 68K cells in [3min] {smaller}`A Wolf`; - the API gained a preprocessing function {func}`~scanpy.pp.neighbors` and a; class {func}`~scanpy.Neighbors` to which all basic graph computations are; delegated {smaller}`A Wolf`. ```{warning}; ```{rubric} Upgrading to 1.0 isn’t fully backwards compatible in the following changes; ```. - the graph-based tools {func}`~scanpy.tl.louvain`; {func}`~scanpy.tl.dpt` {func}`~scanpy.tl.draw_graph`; {func}`~scanpy.tl.umap` {func}`~scanpy.tl.diffmap`; {func}`~scanpy.tl.paga` require prior computation of the graph:; `sc.pp.neighbors(adata, n_neighbors=5); sc.tl.louvain(adata)` instead of; previously `sc.tl.louvain(adata, n_neighbors=5)`; - install `numba` via `conda install numba`, which replaces cython; - the default connectivity measure (dpt will look different using default; settings) changed. setting `method='gauss'` in `sc.pp.neighbors` uses; gauss kernel connectivities and reproduces the previous behavior,; see, for instance in the example [paul15].; - namings of returned annotation have changed for less bloated AnnData; objects, which means that some of the unstructured annotation of old; AnnData files is not recognized anymore; - replace occurances of `group_by` with `groupby` (consistency with; `pandas`); - it is worth checking out the notebook examples to see changes, e.g.; the [seurat] example.; - upgrading scikit-learn from 0.18 to 0.19 changed the implementation of PCA,; some results might therefore look slightly different; ```. ```{rubric} Further updates; ```. - UMAP {cite:p}`McInnes2018` can serve as a first visualization of the data just as tSNE,; in contrast to tSNE, UMAP directly embeds the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors`",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Energy Efficiency,efficient,efficient,"### 1.0.0 {small}`2018-03-30`. ```{rubric} Major updates; ```. - Scanpy is much faster and more memory efficient: preprocess, cluster and; visualize 1.3M cells in [6h], 130K cells in [14min], and 68K cells in [3min] {smaller}`A Wolf`; - the API gained a preprocessing function {func}`~scanpy.pp.neighbors` and a; class {func}`~scanpy.Neighbors` to which all basic graph computations are; delegated {smaller}`A Wolf`. ```{warning}; ```{rubric} Upgrading to 1.0 isn’t fully backwards compatible in the following changes; ```. - the graph-based tools {func}`~scanpy.tl.louvain`; {func}`~scanpy.tl.dpt` {func}`~scanpy.tl.draw_graph`; {func}`~scanpy.tl.umap` {func}`~scanpy.tl.diffmap`; {func}`~scanpy.tl.paga` require prior computation of the graph:; `sc.pp.neighbors(adata, n_neighbors=5); sc.tl.louvain(adata)` instead of; previously `sc.tl.louvain(adata, n_neighbors=5)`; - install `numba` via `conda install numba`, which replaces cython; - the default connectivity measure (dpt will look different using default; settings) changed. setting `method='gauss'` in `sc.pp.neighbors` uses; gauss kernel connectivities and reproduces the previous behavior,; see, for instance in the example [paul15].; - namings of returned annotation have changed for less bloated AnnData; objects, which means that some of the unstructured annotation of old; AnnData files is not recognized anymore; - replace occurances of `group_by` with `groupby` (consistency with; `pandas`); - it is worth checking out the notebook examples to see changes, e.g.; the [seurat] example.; - upgrading scikit-learn from 0.18 to 0.19 changed the implementation of PCA,; some results might therefore look slightly different; ```. ```{rubric} Further updates; ```. - UMAP {cite:p}`McInnes2018` can serve as a first visualization of the data just as tSNE,; in contrast to tSNE, UMAP directly embeds the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors`",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Performance,cache,cache,"serve as a first visualization of the data just as tSNE,; in contrast to tSNE, UMAP directly embeds the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors` {smaller}`A Wolf`; - graph abstraction: AGA is renamed to [PAGA](https://github.com/theislab/paga): {func}`~scanpy.tl.paga`; now,; it only measures connectivities between partitions of the single-cell graph,; pseudotime and clustering need to be computed separately via; {func}`~scanpy.tl.louvain` and {func}`~scanpy.tl.dpt`, the; connectivity measure has been improved {smaller}`A Wolf`; - logistic regression for finding marker genes; {func}`~scanpy.tl.rank_genes_groups` with parameter `method='logreg'` {smaller}`A Wolf`; - {func}`~scanpy.tl.louvain` provides a better implementation for; reclustering via `restrict_to` {smaller}`A Wolf`; - scanpy no longer modifies rcParams upon import, call; `settings.set_figure_params` to set the 'scanpy style' {smaller}`A Wolf`; - default cache directory is `./cache/`, set `settings.cachedir` to change; this; nested directories in this are avoided {smaller}`A Wolf`; - show edges in scatter plots based on graph visualization; {func}`~scanpy.tl.draw_graph` and {func}`~scanpy.tl.umap` by passing `edges=True` {smaller}`A Wolf`; - {func}`~scanpy.pp.downsample_counts` for downsampling counts {smaller}`MD Luecken`; - default `'louvain_groups'` are called `'louvain'` {smaller}`A Wolf`; - `'X_diffmap'` contains the zero component, plotting remains unchanged {smaller}`A Wolf`. [14min]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/logfile_130K.txt; [3min]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170503_zheng17/zheng17.ipynb; [6h]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/; [paul15]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170502_paul15/paul15.ipynb; [seurat]",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Safety,avoid,avoided,"the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors` {smaller}`A Wolf`; - graph abstraction: AGA is renamed to [PAGA](https://github.com/theislab/paga): {func}`~scanpy.tl.paga`; now,; it only measures connectivities between partitions of the single-cell graph,; pseudotime and clustering need to be computed separately via; {func}`~scanpy.tl.louvain` and {func}`~scanpy.tl.dpt`, the; connectivity measure has been improved {smaller}`A Wolf`; - logistic regression for finding marker genes; {func}`~scanpy.tl.rank_genes_groups` with parameter `method='logreg'` {smaller}`A Wolf`; - {func}`~scanpy.tl.louvain` provides a better implementation for; reclustering via `restrict_to` {smaller}`A Wolf`; - scanpy no longer modifies rcParams upon import, call; `settings.set_figure_params` to set the 'scanpy style' {smaller}`A Wolf`; - default cache directory is `./cache/`, set `settings.cachedir` to change; this; nested directories in this are avoided {smaller}`A Wolf`; - show edges in scatter plots based on graph visualization; {func}`~scanpy.tl.draw_graph` and {func}`~scanpy.tl.umap` by passing `edges=True` {smaller}`A Wolf`; - {func}`~scanpy.pp.downsample_counts` for downsampling counts {smaller}`MD Luecken`; - default `'louvain_groups'` are called `'louvain'` {smaller}`A Wolf`; - `'X_diffmap'` contains the zero component, plotting remains unchanged {smaller}`A Wolf`. [14min]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/logfile_130K.txt; [3min]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170503_zheng17/zheng17.ipynb; [6h]: https://github.com/scverse/scanpy_usage/blob/master/170522_visualizing_one_million_cells/; [paul15]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170502_paul15/paul15.ipynb; [seurat]: https://nbviewer.jupyter.org/github/scverse/scanpy_usage/blob/master/170505_seurat/seurat.ipynb; ",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Testability,log,logistic," occurances of `group_by` with `groupby` (consistency with; `pandas`); - it is worth checking out the notebook examples to see changes, e.g.; the [seurat] example.; - upgrading scikit-learn from 0.18 to 0.19 changed the implementation of PCA,; some results might therefore look slightly different; ```. ```{rubric} Further updates; ```. - UMAP {cite:p}`McInnes2018` can serve as a first visualization of the data just as tSNE,; in contrast to tSNE, UMAP directly embeds the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors` {smaller}`A Wolf`; - graph abstraction: AGA is renamed to [PAGA](https://github.com/theislab/paga): {func}`~scanpy.tl.paga`; now,; it only measures connectivities between partitions of the single-cell graph,; pseudotime and clustering need to be computed separately via; {func}`~scanpy.tl.louvain` and {func}`~scanpy.tl.dpt`, the; connectivity measure has been improved {smaller}`A Wolf`; - logistic regression for finding marker genes; {func}`~scanpy.tl.rank_genes_groups` with parameter `method='logreg'` {smaller}`A Wolf`; - {func}`~scanpy.tl.louvain` provides a better implementation for; reclustering via `restrict_to` {smaller}`A Wolf`; - scanpy no longer modifies rcParams upon import, call; `settings.set_figure_params` to set the 'scanpy style' {smaller}`A Wolf`; - default cache directory is `./cache/`, set `settings.cachedir` to change; this; nested directories in this are avoided {smaller}`A Wolf`; - show edges in scatter plots based on graph visualization; {func}`~scanpy.tl.draw_graph` and {func}`~scanpy.tl.umap` by passing `edges=True` {smaller}`A Wolf`; - {func}`~scanpy.pp.downsample_counts` for downsampling counts {smaller}`MD Luecken`; - default `'louvain_groups'` are called `'louvain'` {smaller}`A Wolf`; - `'X_diffmap'` contains the zero component, plotting remains unchanged {smaller}`A Wolf`. [14min]: https://github.com/scverse/scanpy_usage/blob/master/170",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Usability,learn,learn,"uvain`; {func}`~scanpy.tl.dpt` {func}`~scanpy.tl.draw_graph`; {func}`~scanpy.tl.umap` {func}`~scanpy.tl.diffmap`; {func}`~scanpy.tl.paga` require prior computation of the graph:; `sc.pp.neighbors(adata, n_neighbors=5); sc.tl.louvain(adata)` instead of; previously `sc.tl.louvain(adata, n_neighbors=5)`; - install `numba` via `conda install numba`, which replaces cython; - the default connectivity measure (dpt will look different using default; settings) changed. setting `method='gauss'` in `sc.pp.neighbors` uses; gauss kernel connectivities and reproduces the previous behavior,; see, for instance in the example [paul15].; - namings of returned annotation have changed for less bloated AnnData; objects, which means that some of the unstructured annotation of old; AnnData files is not recognized anymore; - replace occurances of `group_by` with `groupby` (consistency with; `pandas`); - it is worth checking out the notebook examples to see changes, e.g.; the [seurat] example.; - upgrading scikit-learn from 0.18 to 0.19 changed the implementation of PCA,; some results might therefore look slightly different; ```. ```{rubric} Further updates; ```. - UMAP {cite:p}`McInnes2018` can serve as a first visualization of the data just as tSNE,; in contrast to tSNE, UMAP directly embeds the single-cell graph and is faster;; UMAP is also used for measuring connectivities and computing neighbors,; see {func}`~scanpy.pp.neighbors` {smaller}`A Wolf`; - graph abstraction: AGA is renamed to [PAGA](https://github.com/theislab/paga): {func}`~scanpy.tl.paga`; now,; it only measures connectivities between partitions of the single-cell graph,; pseudotime and clustering need to be computed separately via; {func}`~scanpy.tl.louvain` and {func}`~scanpy.tl.dpt`, the; connectivity measure has been improved {smaller}`A Wolf`; - logistic regression for finding marker genes; {func}`~scanpy.tl.rank_genes_groups` with parameter `method='logreg'` {smaller}`A Wolf`; - {func}`~scanpy.tl.louvain` provides a ",MatchSource.DOCS,docs/release-notes/1.0.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.0.0.md
Modifiability,variab,variables,"### 1.1.0 {small}`2018-06-01`. - {func}`~scanpy.set_figure_params` by default passes `vector_friendly=True` and allows you to produce reasonablly sized pdfs by rasterizing large scatter plots {smaller}`A Wolf`; - {func}`~scanpy.tl.draw_graph` defaults to the ForceAtlas2 layout {cite:p}`Jacomy2014,Chippada2018`, which is often more visually appealing and whose computation is much faster {smaller}`S Wollock`; - {func}`~scanpy.pl.scatter` also plots along variables axis {smaller}`MD Luecken`; - {func}`~scanpy.pp.pca` and {func}`~scanpy.pp.log1p` support chunk processing {smaller}`S Rybakov`; - {func}`~scanpy.pp.regress_out` is back to multiprocessing {smaller}`F Ramirez`; - {func}`~scanpy.read` reads compressed text files {smaller}`G Eraslan`; - {func}`~scanpy.queries.mitochondrial_genes` for querying mito genes {smaller}`FG Brundu`; - {func}`~scanpy.external.pp.mnn_correct` for batch correction {cite:p}`Haghverdi2018,Kang2018`; - {func}`~scanpy.external.tl.phate` for low-dimensional embedding {cite:p}`Moon2019` {smaller}`S Gigante`; - {func}`~scanpy.external.tl.sandbag`, {func}`~scanpy.external.tl.cyclone` for scoring genes {cite:p}`Scialdone2015,Fechtner2018`; ",MatchSource.DOCS,docs/release-notes/1.1.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.1.0.md
Availability,mask,mask,"### 1.10.0 {small}`2024-03-26`. `scanpy` 1.10 brings a large amount of new features, performance improvements, and improved documentation. Some highlights:. * Improved support for out-of-core workflows via `dask`. See new tutorial: {doc}`/tutorials/experimental/dask` demonstrating counts-to-clusters for 1.4 million cells in <10 min.; * A new {doc}`basic clustering tutorial </tutorials/basics/clustering>` demonstrating an updated workflow.; * Opt-in increased performance for neighbor search and clustering ({doc}`how to guide </how-to/knn-transformers>`).; * Ability to `mask` observations or variables from a number of methods (see {doc}`/tutorials/plotting/advanced` for an example with plotting embeddings); * A new function {func}`~scanpy.get.aggregate` for computing aggregations of your data, very useful for pseudo bulking!. ```{rubric} Features; ```. * {func}`~scanpy.pp.scrublet` and {func}`~scanpy.pp.scrublet_simulate_doublets` were moved from {mod}`scanpy.external.pp` to {mod}`scanpy.pp`. The `scrublet` implementation is now maintained as part of scanpy {pr}`2703` {smaller}`P Angerer`; * {func}`scanpy.pp.pca`, {func}`scanpy.pp.scale`, {func}`scanpy.pl.embedding`, and {func}`scanpy.experimental.pp.normalize_pearson_residuals_pca` now support a `mask` parameter {pr}`2272` {smaller}`C Bright, T Marcella, & P Angerer`; * Enhanced dask support for some internal utilities, paving the way for more extensive dask support {pr}`2696` {smaller}`P Angerer`; * {func}`scanpy.pp.highly_variable_genes` supports dask for the default `seurat` and `cell_ranger` flavors {pr}`2809` {smaller}`P Angerer`; * New function {func}`scanpy.get.aggregate` which allows grouped aggregations over your data. Useful for pseudobulking! {pr}`2590` {smaller}`Isaac Virshup` {smaller}`Ilan Gold` {smaller}`Jon Bloom`; * {func}`scanpy.pp.neighbors` now has a `transformer` argument allowing the use of different ANN/ KNN libraries {pr}`2536` {smaller}`P Angerer`; * {func}`scanpy.experimental.pp.highly_variab",MatchSource.DOCS,docs/release-notes/1.10.0.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/release-notes/1.10.0.md
