id,filename,ext,embedding_no_type,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
qutip_qutip_v5.0.4,states.py,python,itertools,import,,,,Import: itertools,qutip,qutip,v5.0.4,import itertools,,itertools,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,states.py,python,numbers,import,,,,Import: numbers,qutip,qutip,v5.0.4,import numbers,,numbers,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,states.py,python,warnings,import,,,,Import: warnings,qutip,qutip,v5.0.4,import warnings,,warnings,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,states.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,states.py,python,scipy.sparse,import,,,,Import: scipy.sparse,qutip,qutip,v5.0.4,import scipy.sparse as sp,,scipy.sparse,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,states.py,python,itertools,import,,,,Import: itertools,qutip,qutip,v5.0.4,import itertools,,itertools,,,,,,,,,,,,,,,
,states.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,states.py,python,,,,,,Directory: qutip\core\states.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"subsystem_apply(state, channel, mask, reference=False)",function,,,,"Function: subsystem_apply(state, channel, mask, reference=False)",qutip,qutip,v5.0.4,,,,subsystem_apply,"(state, channel, mask, reference=False)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_subsystem_apply_ket(state, channel, mask)",function,,,,"Function: _subsystem_apply_ket(state, channel, mask)",qutip,qutip,v5.0.4,,,,_subsystem_apply_ket,"(state, channel, mask)",,,,,,,,,"# TODO Write more efficient code for single-matrix map on pure states",,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_subsystem_apply_ket(state, channel, mask)",function,,,,"Function: _subsystem_apply_ket(state, channel, mask)",qutip,qutip,v5.0.4,,,,_subsystem_apply_ket,"(state, channel, mask)",,,,,,,,,"# TODO Write more efficient code for single-subsystem map . . .",,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_subsystem_apply_dm(state, channel, mask)",function,,,,"Function: _subsystem_apply_dm(state, channel, mask)",qutip,qutip,v5.0.4,,,,_subsystem_apply_dm,"(state, channel, mask)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_one_subsystem_apply(state, channel, idx)",function,,,,"Function: _one_subsystem_apply(state, channel, idx)",qutip,qutip,v5.0.4,,,,_one_subsystem_apply,"(state, channel, idx)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_block_apply(block, channel)",function,,,,"Function: _block_apply(block, channel)",qutip,qutip,v5.0.4,,,,_block_apply,"(block, channel)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_top_apply_U(block, channel)",function,,,,"Function: _top_apply_U(block, channel)",qutip,qutip,v5.0.4,,,,_top_apply_U,"(block, channel)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_top_apply_S(block, channel)",function,,,,"Function: _top_apply_S(block, channel)",qutip,qutip,v5.0.4,,,,_top_apply_S,"(block, channel)",,,,,,,,,"# If the channel is a super-operator, perform second block decomposition;",,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_top_apply_S(block, channel)",function,,,,"Function: _top_apply_S(block, channel)",qutip,qutip,v5.0.4,,,,_top_apply_S,"(block, channel)",,,,,,,,,"# block-size matches Hilbert space of affected subsystem:",,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_top_apply_S(block, channel)",function,,,,"Function: _top_apply_S(block, channel)",qutip,qutip,v5.0.4,,,,_top_apply_S,"(block, channel)",,,,,,,,,"# FIXME use state shape?",,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_block_split(mat_in, n_v, n_h)",function,,,,"Function: _block_split(mat_in, n_v, n_h)",qutip,qutip,v5.0.4,,,,_block_split,"(mat_in, n_v, n_h)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,_block_join(mat_in),function,,,,Function: _block_join(mat_in),qutip,qutip,v5.0.4,,,,_block_join,(mat_in),,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_block_col(mat_in, n_v, n_h)",function,,,,"Function: _block_col(mat_in, n_v, n_h)",qutip,qutip,v5.0.4,,,,_block_col,"(mat_in, n_v, n_h)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_block_stack(arr_in, n_v, n_h)",function,,,,"Function: _block_stack(arr_in, n_v, n_h)",qutip,qutip,v5.0.4,,,,_block_stack,"(arr_in, n_v, n_h)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,"_subsystem_apply_reference(state, channel, mask)",function,,,,"Function: _subsystem_apply_reference(state, channel, mask)",qutip,qutip,v5.0.4,,,,_subsystem_apply_reference,"(state, channel, mask)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,__all__ = ['subsystem_apply'],constant,__all__ = ['subsystem_apply'],__all__,['subsystem_apply'],Constant: __all__ = ['subsystem_apply'],qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,itertools,import,,,,Import: itertools,qutip,qutip,v5.0.4,import itertools,,itertools,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,subsystem_apply.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
,subsystem_apply.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,subsystem_apply.py,python,,,,,,Directory: qutip\core\subsystem_apply.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,_map_over_compound_operators(f),function,,,,Function: _map_over_compound_operators(f),qutip,qutip,v5.0.4,,,,_map_over_compound_operators,(f),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"liouvillian(H=None, c_ops=None, data_only=False, chi=None)",function,,,,"Function: liouvillian(H=None, c_ops=None, data_only=False, chi=None)",qutip,qutip,v5.0.4,,,,liouvillian,"(H=None, c_ops=None, data_only=False, chi=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"lindblad_dissipator(a, b=None, data_only=False, chi=None)",function,,,,"Function: lindblad_dissipator(a, b=None, data_only=False, chi=None)",qutip,qutip,v5.0.4,,,,lindblad_dissipator,"(a, b=None, data_only=False, chi=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,stack_columns(matrix),function,,,,Function: stack_columns(matrix),qutip,qutip,v5.0.4,,,,stack_columns,(matrix),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"unstack_columns(vector, shape=None)",function,,,,"Function: unstack_columns(vector, shape=None)",qutip,qutip,v5.0.4,,,,unstack_columns,"(vector, shape=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"unstacked_index(size, index)",function,,,,"Function: unstacked_index(size, index)",qutip,qutip,v5.0.4,,,,unstacked_index,"(size, index)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"stacked_index(size, row, col)",function,,,,"Function: stacked_index(size, row, col)",qutip,qutip,v5.0.4,,,,stacked_index,"(size, row, col)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,_drop_projected_dims(dims),function,,,,Function: _drop_projected_dims(dims),qutip,qutip,v5.0.4,,,,_drop_projected_dims,(dims),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"sprepost(A, B)",function,,,,"Function: sprepost(A, B)",qutip,qutip,v5.0.4,,,,sprepost,"(A, B)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,_to_super_of_tensor(q_oper),function,,,,Function: _to_super_of_tensor(q_oper),qutip,qutip,v5.0.4,,,,_to_super_of_tensor,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,_to_tensor_of_super(q_oper),function,,,,Function: _to_tensor_of_super(q_oper),qutip,qutip,v5.0.4,,,,_to_tensor_of_super,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,reshuffle(q_oper),function,,,,Function: reshuffle(q_oper),qutip,qutip,v5.0.4,,,,reshuffle,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,"__all__ = [
    'liouvillian', 'lindblad_dissipator', 'operator_to_vector',
    'vector_to_operator', 'stack_columns', 'unstack_columns', 'stacked_index',
    'unstacked_index', 'spost', 'spre', 'sprepost', 'reshuffle',
]",constant,"__all__ = [
    'liouvillian', 'lindblad_dissipator', 'operator_to_vector',
    'vector_to_operator', 'stack_columns', 'unstack_columns', 'stacked_index',
    'unstacked_index', 'spost', 'spre', 'sprepost', 'reshuffle',
]",__all__,"[
    'liouvillian', 'lindblad_dissipator', 'operator_to_vector',
    'vector_to_operator', 'stack_columns', 'unstack_columns', 'stacked_index',
    'unstacked_index', 'spost', 'spre', 'sprepost', 'reshuffle',
]","Constant: __all__ = [
    'liouvillian', 'lindblad_dissipator', 'operator_to_vector',
    'vector_to_operator', 'stack_columns', 'unstack_columns', 'stacked_index',
    'unstacked_index', 'spost', 'spre', 'sprepost', 'reshuffle',
]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,functools,import,,,,Import: functools,qutip,qutip,v5.0.4,import functools,,functools,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superoperator.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
,superoperator.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,superoperator.py,python,,,,,,Directory: qutip\core\superoperator.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_superpauli_basis(nq=1),function,,,,Function: _superpauli_basis(nq=1),qutip,qutip,v5.0.4,,,,_superpauli_basis,(nq=1),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_int_log_two(x),function,,,,Function: _int_log_two(x),qutip,qutip,v5.0.4,,,,_int_log_two,(x),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_is_power_of_two(x),function,,,,Function: _is_power_of_two(x),qutip,qutip,v5.0.4,,,,_is_power_of_two,(x),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_nq(dims),function,,,,Function: _nq(dims),qutip,qutip,v5.0.4,,,,_nq,(dims),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,isqubitdims(dims),function,,,,Function: isqubitdims(dims),qutip,qutip,v5.0.4,,,,isqubitdims,(dims),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_to_superpauli(q_oper),function,,,,Function: _to_superpauli(q_oper),qutip,qutip,v5.0.4,,,,_to_superpauli,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_choi_to_kraus(q_oper, tol=1e-9)",function,,,,"Function: _choi_to_kraus(q_oper, tol=1e-9)",qutip,qutip,v5.0.4,,,,_choi_to_kraus,"(q_oper, tol=1e-9)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,kraus_to_choi(kraus_ops),function,,,,Function: kraus_to_choi(kraus_ops),qutip,qutip,v5.0.4,,,,kraus_to_choi,(kraus_ops),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,kraus_to_super(kraus_list),function,,,,Function: kraus_to_super(kraus_list),qutip,qutip,v5.0.4,,,,kraus_to_super,(kraus_list),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_super_tofrom_choi(q_oper),function,,,,Function: _super_tofrom_choi(q_oper),qutip,qutip,v5.0.4,,,,_super_tofrom_choi,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_choi_to_chi(q_oper),function,,,,Function: _choi_to_chi(q_oper),qutip,qutip,v5.0.4,,,,_choi_to_chi,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,_chi_to_choi(q_oper),function,,,,Function: _chi_to_choi(q_oper),qutip,qutip,v5.0.4,,,,_chi_to_choi,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_svd_u_to_kraus(U, S, d, dK, indims, outdims)",function,,,,"Function: _svd_u_to_kraus(U, S, d, dK, indims, outdims)",qutip,qutip,v5.0.4,,,,_svd_u_to_kraus,"(U, S, d, dK, indims, outdims)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_generalized_kraus(q_oper, threshold=1e-10)",function,,,,"Function: _generalized_kraus(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,_generalized_kraus,"(q_oper, threshold=1e-10)",,,,,,,,,"# TODO: document!",,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_generalized_kraus(q_oper, threshold=1e-10)",function,,,,"Function: _generalized_kraus(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,_generalized_kraus,"(q_oper, threshold=1e-10)",,,,,,,,,"# TODO: use this to generalize to_kraus to the case where U != V.",,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_generalized_kraus(q_oper, threshold=1e-10)",function,,,,"Function: _generalized_kraus(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,_generalized_kraus,"(q_oper, threshold=1e-10)",,,,,,,,,"#       This is critical for non-CP maps, as appear in (for example)",,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_generalized_kraus(q_oper, threshold=1e-10)",function,,,,"Function: _generalized_kraus(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,_generalized_kraus,"(q_oper, threshold=1e-10)",,,,,,,,,"#       diamond norm differences between two CP maps.",,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_choi_to_stinespring(q_oper, threshold=1e-10)",function,,,,"Function: _choi_to_stinespring(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,_choi_to_stinespring,"(q_oper, threshold=1e-10)",,,,,,,,,"# TODO: document!",,,,
qutip_qutip_v5.0.4,superop_reps.py,python,to_choi(q_oper),function,,,,Function: to_choi(q_oper),qutip,qutip,v5.0.4,,,,to_choi,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,to_chi(q_oper),function,,,,Function: to_chi(q_oper),qutip,qutip,v5.0.4,,,,to_chi,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,to_super(q_oper),function,,,,Function: to_super(q_oper),qutip,qutip,v5.0.4,,,,to_super,(q_oper),,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"to_kraus(q_oper, tol=1e-9)",function,,,,"Function: to_kraus(q_oper, tol=1e-9)",qutip,qutip,v5.0.4,,,,to_kraus,"(q_oper, tol=1e-9)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"to_stinespring(q_oper, threshold=1e-10)",function,,,,"Function: to_stinespring(q_oper, threshold=1e-10)",qutip,qutip,v5.0.4,,,,to_stinespring,"(q_oper, threshold=1e-10)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"__all__ = [
    'kraus_to_choi', 'kraus_to_super',
    'to_choi', 'to_chi', 'to_super', 'to_kraus', 'to_stinespring',
]",constant,"__all__ = [
    'kraus_to_choi', 'kraus_to_super',
    'to_choi', 'to_chi', 'to_super', 'to_kraus', 'to_stinespring',
]",__all__,"[
    'kraus_to_choi', 'kraus_to_super',
    'to_choi', 'to_chi', 'to_super', 'to_kraus', 'to_stinespring',
]","Constant: __all__ = [
    'kraus_to_choi', 'kraus_to_super',
    'to_choi', 'to_chi', 'to_super', 'to_kraus', 'to_stinespring',
]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,"_SINGLE_QUBIT_PAULI_BASIS = (
    identity(2).to(_data.CSR),
    sigmax().to(_data.CSR),
    sigmay().to(_data.CSR),
    sigmaz().to(_data.CSR),
)",constant,"_SINGLE_QUBIT_PAULI_BASIS = (
    identity(2).to(_data.CSR),
    sigmax().to(_data.CSR),
    sigmay().to(_data.CSR),
    sigmaz().to(_data.CSR),
)",_SINGLE_QUBIT_PAULI_BASIS,"(
    identity(2).to(_data.CSR),
    sigmax().to(_data.CSR),
    sigmay().to(_data.CSR),
    sigmaz().to(_data.CSR),
)","Constant: _SINGLE_QUBIT_PAULI_BASIS = (
    identity(2).to(_data.CSR),
    sigmax().to(_data.CSR),
    sigmay().to(_data.CSR),
    sigmaz().to(_data.CSR),
)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,itertools,import,,,,Import: itertools,qutip,qutip,v5.0.4,import itertools,,itertools,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,numbers,import,,,,Import: numbers,qutip,qutip,v5.0.4,import numbers,,numbers,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,superop_reps.py,python,scipy.linalg,import,,,,Import: scipy.linalg,qutip,qutip,v5.0.4,import scipy.linalg,,scipy.linalg,,,,,,,,,,,,,,,
,superop_reps.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,superop_reps.py,python,,,,,,Directory: qutip\core\superop_reps.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,[instance] _reverse_partial_tensor.right = right,class_field,,,,Class field: [instance] _reverse_partial_tensor.right = right,qutip,qutip,v5.0.4,,,,,,,_reverse_partial_tensor,__init__,"(self, right)",self.right = right,self.right = right,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_reverse_partial_tensor.__init__(self, right)",class_method,,,,"Class method: _reverse_partial_tensor.__init__(self, right)",qutip,qutip,v5.0.4,,,,,,,_reverse_partial_tensor,__init__,"(self, right)",,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_reverse_partial_tensor.__call__(self, op)",class_method,,,,"Class method: _reverse_partial_tensor.__call__(self, op)",qutip,qutip,v5.0.4,,,,,,,_reverse_partial_tensor,__call__,"(self, op)",,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,_reverse_partial_tensor,class,,,,Class: _reverse_partial_tensor,qutip,qutip,v5.0.4,,,,,,,_reverse_partial_tensor,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,tensor(*args),function,,,,Function: tensor(*args),qutip,qutip,v5.0.4,,,,tensor,(*args),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,super_tensor(*args),function,,,,Function: super_tensor(*args),qutip,qutip,v5.0.4,,,,super_tensor,(*args),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,_isoperlike(q),function,,,,Function: _isoperlike(q),qutip,qutip,v5.0.4,,,,_isoperlike,(q),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,_isketlike(q),function,,,,Function: _isketlike(q),qutip,qutip,v5.0.4,,,,_isketlike,(q),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,_isbralike(q),function,,,,Function: _isbralike(q),qutip,qutip,v5.0.4,,,,_isbralike,(q),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,composite(*args),function,,,,Function: composite(*args),qutip,qutip,v5.0.4,,,,composite,(*args),,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_tensor_contract_single(arr, i, j)",function,,,,"Function: _tensor_contract_single(arr, i, j)",qutip,qutip,v5.0.4,,,,_tensor_contract_single,"(arr, i, j)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_tensor_contract_dense(arr, *pairs)",function,,,,"Function: _tensor_contract_dense(arr, *pairs)",qutip,qutip,v5.0.4,,,,_tensor_contract_dense,"(arr, *pairs)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"tensor_swap(q_oper, *pairs)",function,,,,"Function: tensor_swap(q_oper, *pairs)",qutip,qutip,v5.0.4,,,,tensor_swap,"(q_oper, *pairs)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"tensor_contract(qobj, *pairs)",function,,,,"Function: tensor_contract(qobj, *pairs)",qutip,qutip,v5.0.4,,,,tensor_contract,"(qobj, *pairs)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_check_oper_dims(oper, dims=None, targets=None)",function,,,,"Function: _check_oper_dims(oper, dims=None, targets=None)",qutip,qutip,v5.0.4,,,,_check_oper_dims,"(oper, dims=None, targets=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"_targets_to_list(targets, oper=None, N=None)",function,,,,"Function: _targets_to_list(targets, oper=None, N=None)",qutip,qutip,v5.0.4,,,,_targets_to_list,"(targets, oper=None, N=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"expand_operator(oper, dims, targets, dtype=None)",function,,,,"Function: expand_operator(oper, dims, targets, dtype=None)",qutip,qutip,v5.0.4,,,,expand_operator,"(oper, dims, targets, dtype=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,"__all__ = [
    'tensor', 'super_tensor', 'composite', 'tensor_swap', 'tensor_contract',
    'expand_operator'
]",constant,"__all__ = [
    'tensor', 'super_tensor', 'composite', 'tensor_swap', 'tensor_contract',
    'expand_operator'
]",__all__,"[
    'tensor', 'super_tensor', 'composite', 'tensor_swap', 'tensor_contract',
    'expand_operator'
]","Constant: __all__ = [
    'tensor', 'super_tensor', 'composite', 'tensor_swap', 'tensor_contract',
    'expand_operator'
]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,tensor.py,python,partial from functools,import,,,,Import: partial from functools,qutip,qutip,v5.0.4,from functools import partial,functools,partial,,,,,,,,,,,,,,,
,tensor.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,tensor.py,python,,,,,,Directory: qutip\core\tensor.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,File: qutip\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: qutip\core\__init__.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,File: qutip\core\cy,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: qutip\core\cy\__init__.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,"_min_timer(function, *args, **kwargs)",function,,,,"Function: _min_timer(function, *args, **kwargs)",qutip,qutip,v5.0.4,,,,_min_timer,"(function, *args, **kwargs)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,"system_bench(func, dims)",function,,,,"Function: system_bench(func, dims)",qutip,qutip,v5.0.4,,,,system_bench,"(func, dims)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,calculate_openmp_thresh(),function,,,,Function: calculate_openmp_thresh(),qutip,qutip,v5.0.4,,,,calculate_openmp_thresh,(),,,,,,,,,"# if qset.num_cpus == 1:",,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,calculate_openmp_thresh(),function,,,,Function: calculate_openmp_thresh(),qutip,qutip,v5.0.4,,,,calculate_openmp_thresh,(),,,,,,,,,"#    return qset.openmp_thresh",,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,_jc_liouvillian(N),function,,,,Function: _jc_liouvillian(N),qutip,qutip,v5.0.4,,,,_jc_liouvillian,(N),,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,_opto_liouvillian(N),function,,,,Function: _opto_liouvillian(N),qutip,qutip,v5.0.4,,,,_opto_liouvillian,(N),,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,_spin_hamiltonian(N),function,,,,Function: _spin_hamiltonian(N),qutip,qutip,v5.0.4,,,,_spin_hamiltonian,(N),,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,default_timer from timeit,import,,,,Import: default_timer from timeit,qutip,qutip,v5.0.4,from timeit import default_timer as timer,timeit,default_timer,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,bench_openmp.py,python,settings from qutip.settings,local_import,,,,Import: settings from qutip.settings,qutip,qutip,v5.0.4,from qutip.settings import settings as qset,qutip.settings,settings,,,qutip.settings,,,,,,,,,,,,
,bench_openmp.py,python,,,,,,File: qutip\core\cy\openmp,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,bench_openmp.py,python,,,,,,Directory: qutip\core\cy\openmp\bench_openmp.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,utilities.py,python,check_use_openmp(options),function,,,,Function: check_use_openmp(options),qutip,qutip,v5.0.4,,,,check_use_openmp,(options),,,,,,,,,,,,,
qutip_qutip_v5.0.4,utilities.py,python,use_openmp(),function,,,,Function: use_openmp(),qutip,qutip,v5.0.4,,,,use_openmp,(),,,,,,,,,,,,,
qutip_qutip_v5.0.4,utilities.py,python,openmp_components(ptr_list),function,,,,Function: openmp_components(ptr_list),qutip,qutip,v5.0.4,,,,openmp_components,(ptr_list),,,,,,,,,,,,,
qutip_qutip_v5.0.4,utilities.py,python,os,import,,,,Import: os,qutip,qutip,v5.0.4,import os,,os,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,utilities.py,python,settings from qutip.settings,local_import,,,,Import: settings from qutip.settings,qutip,qutip,v5.0.4,from qutip.settings import settings as qset,qutip.settings,settings,,,qutip.settings,,,,,,,,,,,,
,utilities.py,python,,,,,,File: qutip\core\cy\openmp,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,utilities.py,python,,,,,,Directory: qutip\core\cy\openmp\utilities.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,File: qutip\core\cy\openmp,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: qutip\core\cy\openmp\__init__.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,constant.py,python,"zeros_like_data(data, /)",function,,,,"Function: zeros_like_data(data, /)",qutip,qutip,v5.0.4,,,,zeros_like_data,"(data, /)",,,,,,,,,,,,,
