id,filename,ext,embedding_no_type,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
allenai_scispacy_v0.5.4,per_class_scorer.py,python,PerClassScorer,class,,,,Class: PerClassScorer,allenai,scispacy,v0.5.4,,,,,,,PerClassScorer,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,Dict from typing,import,,,,Import: Dict from typing,allenai,scispacy,v0.5.4,"from typing import Dict, List, Tuple, Set",typing,Dict,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,List from typing,import,,,,Import: List from typing,allenai,scispacy,v0.5.4,"from typing import Dict, List, Tuple, Set",typing,List,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,Tuple from typing,import,,,,Import: Tuple from typing,allenai,scispacy,v0.5.4,"from typing import Dict, List, Tuple, Set",typing,Tuple,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,Set from typing,import,,,,Import: Set from typing,allenai,scispacy,v0.5.4,"from typing import Dict, List, Tuple, Set",typing,Set,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,defaultdict from collections,import,,,,Import: defaultdict from collections,allenai,scispacy,v0.5.4,from collections import defaultdict,collections,defaultdict,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,per_class_scorer.py,python,copy,import,,,,Import: copy,allenai,scispacy,v0.5.4,import copy,,copy,,,,,,,,,,,,,,,
,per_class_scorer.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,per_class_scorer.py,python,,,,,,Directory: scispacy\per_class_scorer.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,"evaluate_ner(
    nlp: Language, eval_data, dump_path: Optional[str] = None, verbose: bool = False
) -> PerClassScorer",function,,,,"Function: evaluate_ner(
    nlp: Language, eval_data, dump_path: Optional[str] = None, verbose: bool = False
) -> PerClassScorer",allenai,scispacy,v0.5.4,,,,evaluate_ner,"(
    nlp: Language, eval_data, dump_path: Optional[str] = None, verbose: bool = False
)",,,,,,,,PerClassScorer,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,json,import,,,,Import: json,allenai,scispacy,v0.5.4,import json,,json,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,tqdm,import,,,,Import: tqdm,allenai,scispacy,v0.5.4,import tqdm,,tqdm,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,Optional from typing,import,,,,Import: Optional from typing,allenai,scispacy,v0.5.4,from typing import Optional,typing,Optional,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,Language from spacy.language,local_import,,,,Import: Language from spacy.language,allenai,scispacy,v0.5.4,from spacy.language import Language,spacy.language,Language,,,spacy.language,,,,,,,,,,,,
allenai_scispacy_v0.5.4,train_utils.py,python,PerClassScorer from scispacy.per_class_scorer,local_import,,,,Import: PerClassScorer from scispacy.per_class_scorer,allenai,scispacy,v0.5.4,from scispacy.per_class_scorer import PerClassScorer,scispacy.per_class_scorer,PerClassScorer,,,scispacy.per_class_scorer,,,,,,,,,,,,
,train_utils.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,train_utils.py,python,,,,,,Directory: scispacy\train_utils.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_linking.py,python,EntityLinker from scispacy.linking,local_import,,,,Import: EntityLinker from scispacy.linking,allenai,scispacy,v0.5.4,from scispacy.linking import EntityLinker as UmlsEntityLinker,scispacy.linking,EntityLinker,,,scispacy.linking,,,,,,,,,,,,
,umls_linking.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,umls_linking.py,python,,,,,,Directory: scispacy\umls_linking.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,SemanticTypeNode.type_id: str,class_field,,,,Class field: SemanticTypeNode.type_id: str,allenai,scispacy,v0.5.4,,,,,,,SemanticTypeNode,,,type_id: str,,,,,type_id,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,SemanticTypeNode.full_name: str,class_field,,,,Class field: SemanticTypeNode.full_name: str,allenai,scispacy,v0.5.4,,,,,,,SemanticTypeNode,,,full_name: str,,,,,full_name,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,SemanticTypeNode.children: List[Any],class_field,,,,Class field: SemanticTypeNode.children: List[Any],allenai,scispacy,v0.5.4,,,,,,,SemanticTypeNode,,,children: List[Any],,,,,children,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,SemanticTypeNode.level: int,class_field,,,,Class field: SemanticTypeNode.level: int,allenai,scispacy,v0.5.4,,,,,,,SemanticTypeNode,,,level: int,,,,,level,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,[instance] UmlsSemanticTypeTree.flat_nodes: List[SemanticTypeNode] = children,class_field,,,,Class field: [instance] UmlsSemanticTypeTree.flat_nodes: List[SemanticTypeNode] = children,allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,__init__,"(self, root: SemanticTypeNode)",self.flat_nodes: List[SemanticTypeNode] = children,self.flat_nodes: List[SemanticTypeNode] = children,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,[instance] UmlsSemanticTypeTree.type_id_to_node = {node.type_id: node for node in flat_nodes},class_field,,,,Class field: [instance] UmlsSemanticTypeTree.type_id_to_node = {node.type_id: node for node in flat_nodes},allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,__init__,"(self, root: SemanticTypeNode)",self.type_id_to_node = {node.type_id: node for node in self.flat_nodes},self.type_id_to_node = {node.type_id: node for node in self.flat_nodes},,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,[instance] UmlsSemanticTypeTree.depth = max([node.level for node in flat_nodes]),class_field,,,,Class field: [instance] UmlsSemanticTypeTree.depth = max([node.level for node in flat_nodes]),allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,__init__,"(self, root: SemanticTypeNode)",self.depth = max([node.level for node in self.flat_nodes]),self.depth = max([node.level for node in self.flat_nodes]),,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.__init__(self, root: SemanticTypeNode) -> None",class_method,,,,"Class method: UmlsSemanticTypeTree.__init__(self, root: SemanticTypeNode) -> None",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,__init__,"(self, root: SemanticTypeNode)",,,None,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_node_from_id(self, type_id: str) -> SemanticTypeNode",class_method,,,,"Class method: UmlsSemanticTypeTree.get_node_from_id(self, type_id: str) -> SemanticTypeNode",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_node_from_id,"(self, type_id: str)",,,SemanticTypeNode,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_canonical_name(self, type_id: str) -> str",class_method,,,,"Class method: UmlsSemanticTypeTree.get_canonical_name(self, type_id: str) -> str",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_canonical_name,"(self, type_id: str)",,,str,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_nodes_at_depth(self, level: int) -> List[SemanticTypeNode]",class_method,,,,"Class method: UmlsSemanticTypeTree.get_nodes_at_depth(self, level: int) -> List[SemanticTypeNode]",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_nodes_at_depth,"(self, level: int)",,,List[SemanticTypeNode],,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_children(self, node: SemanticTypeNode) -> List[SemanticTypeNode]",class_method,,,,"Class method: UmlsSemanticTypeTree.get_children(self, node: SemanticTypeNode) -> List[SemanticTypeNode]",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_children,"(self, node: SemanticTypeNode)",,,List[SemanticTypeNode],,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_parent(self, node: SemanticTypeNode) -> Optional[SemanticTypeNode]",class_method,,,,"Class method: UmlsSemanticTypeTree.get_parent(self, node: SemanticTypeNode) -> Optional[SemanticTypeNode]",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_parent,"(self, node: SemanticTypeNode)",,,Optional[SemanticTypeNode],,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,"UmlsSemanticTypeTree.get_collapsed_type_id_map_at_level(self, level: int) -> Dict[str, str]",class_method,,,,"Class method: UmlsSemanticTypeTree.get_collapsed_type_id_map_at_level(self, level: int) -> Dict[str, str]",allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,get_collapsed_type_id_map_at_level,"(self, level: int)",,,"Dict[str, str]",,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,SemanticTypeNode(NamedTuple),class,,,,Class: SemanticTypeNode(NamedTuple),allenai,scispacy,v0.5.4,,,,,,,SemanticTypeNode,,,,,,,,,(NamedTuple),,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,UmlsSemanticTypeTree,class,,,,Class: UmlsSemanticTypeTree,allenai,scispacy,v0.5.4,,,,,,,UmlsSemanticTypeTree,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,construct_umls_tree_from_tsv(filepath: str) -> UmlsSemanticTypeTree,function,,,,Function: construct_umls_tree_from_tsv(filepath: str) -> UmlsSemanticTypeTree,allenai,scispacy,v0.5.4,,,,construct_umls_tree_from_tsv,(filepath: str),,,,,,,,UmlsSemanticTypeTree,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,NamedTuple from typing,import,,,,Import: NamedTuple from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,NamedTuple,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,List from typing,import,,,,Import: List from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,List,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,Dict from typing,import,,,,Import: Dict from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,Dict,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,Deque from typing,import,,,,Import: Deque from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,Deque,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,Any from typing,import,,,,Import: Any from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,Any,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,Optional from typing,import,,,,Import: Optional from typing,allenai,scispacy,v0.5.4,"from typing import NamedTuple, List, Dict, Deque, Any, Optional",typing,Optional,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,deque from collections,import,,,,Import: deque from collections,allenai,scispacy,v0.5.4,from collections import deque,collections,deque,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_semantic_type_tree.py,python,cached_path from scispacy.file_cache,local_import,,,,Import: cached_path from scispacy.file_cache,allenai,scispacy,v0.5.4,from scispacy.file_cache import cached_path,scispacy.file_cache,cached_path,,,scispacy.file_cache,,,,,,,,,,,,
,umls_semantic_type_tree.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,umls_semantic_type_tree.py,python,,,,,,Directory: scispacy\umls_semantic_type_tree.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,"read_umls_file_headers(meta_path: str, filename: str) -> List[str]",function,,,,"Function: read_umls_file_headers(meta_path: str, filename: str) -> List[str]",allenai,scispacy,v0.5.4,,,,read_umls_file_headers,"(meta_path: str, filename: str)",,,,,,,,List[str],,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,"read_umls_concepts(
    meta_path: str,
    concept_details: Dict,
    source: Optional[str] = None,
    lang: str = ""ENG"",
    non_suppressed: bool = True,
)",function,,,,"Function: read_umls_concepts(
    meta_path: str,
    concept_details: Dict,
    source: Optional[str] = None,
    lang: str = ""ENG"",
    non_suppressed: bool = True,
)",allenai,scispacy,v0.5.4,,,,read_umls_concepts,"(
    meta_path: str,
    concept_details: Dict,
    source: Optional[str] = None,
    lang: str = ""ENG"",
    non_suppressed: bool = True,
)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,"read_umls_types(meta_path: str, concept_details: Dict)",function,,,,"Function: read_umls_types(meta_path: str, concept_details: Dict)",allenai,scispacy,v0.5.4,,,,read_umls_types,"(meta_path: str, concept_details: Dict)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,"read_umls_definitions(meta_path: str, concept_details: Dict)",function,,,,"Function: read_umls_definitions(meta_path: str, concept_details: Dict)",allenai,scispacy,v0.5.4,,,,read_umls_definitions,"(meta_path: str, concept_details: Dict)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,"DEF_SOURCES_PREFERRED = {""NCI_BRIDG"", ""NCI_NCI-GLOSS"", ""NCI"", ""GO"", ""MSH"", ""NCI_FDA""}",constant,"DEF_SOURCES_PREFERRED = {""NCI_BRIDG"", ""NCI_NCI-GLOSS"", ""NCI"", ""GO"", ""MSH"", ""NCI_FDA""}",DEF_SOURCES_PREFERRED,"{""NCI_BRIDG"", ""NCI_NCI-GLOSS"", ""NCI"", ""GO"", ""MSH"", ""NCI_FDA""}","Constant: DEF_SOURCES_PREFERRED = {""NCI_BRIDG"", ""NCI_NCI-GLOSS"", ""NCI"", ""GO"", ""MSH"", ""NCI_FDA""}",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,Optional from typing,import,,,,Import: Optional from typing,allenai,scispacy,v0.5.4,"from typing import Optional, List, Dict",typing,Optional,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,List from typing,import,,,,Import: List from typing,allenai,scispacy,v0.5.4,"from typing import Optional, List, Dict",typing,List,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,Dict from typing,import,,,,Import: Dict from typing,allenai,scispacy,v0.5.4,"from typing import Optional, List, Dict",typing,Dict,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,Entity from scispacy.linking_utils,local_import,,,,Import: Entity from scispacy.linking_utils,allenai,scispacy,v0.5.4,"from scispacy.linking_utils import Entity as UmlsEntity, UmlsKnowledgeBase",scispacy.linking_utils,Entity,,,scispacy.linking_utils,,,,,,,,,,,,
allenai_scispacy_v0.5.4,umls_utils.py,python,UmlsKnowledgeBase from scispacy.linking_utils,local_import,,,,Import: UmlsKnowledgeBase from scispacy.linking_utils,allenai,scispacy,v0.5.4,"from scispacy.linking_utils import Entity as UmlsEntity, UmlsKnowledgeBase",scispacy.linking_utils,UmlsKnowledgeBase,,,scispacy.linking_utils,,,,,,,,,,,,
,umls_utils.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,umls_utils.py,python,,,,,,Directory: scispacy\umls_utils.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,[instance] WhitespaceTokenizer.vocab = vocab,class_field,,,,Class field: [instance] WhitespaceTokenizer.vocab = vocab,allenai,scispacy,v0.5.4,,,,,,,WhitespaceTokenizer,__init__,"(self, vocab)",self.vocab = vocab,self.vocab = vocab,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,"WhitespaceTokenizer.__init__(self, vocab)",class_method,,,,"Class method: WhitespaceTokenizer.__init__(self, vocab)",allenai,scispacy,v0.5.4,,,,,,,WhitespaceTokenizer,__init__,"(self, vocab)",,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,"WhitespaceTokenizer.__call__(self, text)",class_method,,,,"Class method: WhitespaceTokenizer.__call__(self, text)",allenai,scispacy,v0.5.4,,,,,,,WhitespaceTokenizer,__call__,"(self, text)",,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,WhitespaceTokenizer,class,,,,Class: WhitespaceTokenizer,allenai,scispacy,v0.5.4,,,,,,,WhitespaceTokenizer,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,"save_model(nlp: Language, output_path: str)",function,,,,"Function: save_model(nlp: Language, output_path: str)",allenai,scispacy,v0.5.4,,,,save_model,"(nlp: Language, output_path: str)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,create_combined_rule_model() -> Language,function,,,,Function: create_combined_rule_model() -> Language,allenai,scispacy,v0.5.4,,,,create_combined_rule_model,(),,,,,,,,Language,,,,,
allenai_scispacy_v0.5.4,util.py,python,spacy,import,,,,Import: spacy,allenai,scispacy,v0.5.4,import spacy,,spacy,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,Language from spacy.language,local_import,,,,Import: Language from spacy.language,allenai,scispacy,v0.5.4,from spacy.language import Language,spacy.language,Language,,,spacy.language,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,Doc from spacy.tokens,local_import,,,,Import: Doc from spacy.tokens,allenai,scispacy,v0.5.4,from spacy.tokens import Doc,spacy.tokens,Doc,,,spacy.tokens,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,pysbd_sentencizer from scispacy.custom_sentence_segmenter,local_import,,,,Import: pysbd_sentencizer from scispacy.custom_sentence_segmenter,allenai,scispacy,v0.5.4,from scispacy.custom_sentence_segmenter import pysbd_sentencizer,scispacy.custom_sentence_segmenter,pysbd_sentencizer,,,scispacy.custom_sentence_segmenter,,,,,,,,,,,,
allenai_scispacy_v0.5.4,util.py,python,combined_rule_tokenizer from scispacy.custom_tokenizer,local_import,,,,Import: combined_rule_tokenizer from scispacy.custom_tokenizer,allenai,scispacy,v0.5.4,from scispacy.custom_tokenizer import combined_rule_tokenizer,scispacy.custom_tokenizer,combined_rule_tokenizer,,,scispacy.custom_tokenizer,,,,,,,,,,,,
,util.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,util.py,python,,,,,,Directory: scispacy\util.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,version.py,python,"_MAJOR = ""0""",constant,"_MAJOR = ""0""",_MAJOR,"""0""","Constant: _MAJOR = ""0""",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,version.py,python,"_MINOR = ""5""",constant,"_MINOR = ""5""",_MINOR,"""5""","Constant: _MINOR = ""5""",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,version.py,python,"_REVISION = ""4""",constant,"_REVISION = ""4""",_REVISION,"""4""","Constant: _REVISION = ""4""",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,version.py,python,"VERSION_SHORT = ""{0}.{1}"".format(_MAJOR, _MINOR)",constant,"VERSION_SHORT = ""{0}.{1}"".format(_MAJOR, _MINOR)",VERSION_SHORT,"""{0}.{1}"".format(_MAJOR, _MINOR)","Constant: VERSION_SHORT = ""{0}.{1}"".format(_MAJOR, _MINOR)",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,version.py,python,"VERSION = ""{0}.{1}.{2}"".format(_MAJOR, _MINOR, _REVISION)",constant,"VERSION = ""{0}.{1}.{2}"".format(_MAJOR, _MINOR, _REVISION)",VERSION,"""{0}.{1}.{2}"".format(_MAJOR, _MINOR, _REVISION)","Constant: VERSION = ""{0}.{1}.{2}"".format(_MAJOR, _MINOR, _REVISION)",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,version.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,version.py,python,,,,,,Directory: scispacy\version.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,__init__.py,python,VERSION from scispacy.version,local_import,,,,Import: VERSION from scispacy.version,allenai,scispacy,v0.5.4,from scispacy.version import VERSION as __version__,scispacy.version,VERSION,,,scispacy.version,,,,,,,,,,,,
,__init__.py,python,,,,,,File: scispacy,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: scispacy\__init__.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,"read_freqs(freqs_loc, max_length=100, min_doc_freq=5, min_freq=50)",function,,,,"Function: read_freqs(freqs_loc, max_length=100, min_doc_freq=5, min_freq=50)",allenai,scispacy,v0.5.4,,,,read_freqs,"(freqs_loc, max_length=100, min_doc_freq=5, min_freq=50)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,"main(input_path: str, output_path: str, min_word_frequency: int)",function,,,,"Function: main(input_path: str, output_path: str, min_word_frequency: int)",allenai,scispacy,v0.5.4,,,,main,"(input_path: str, output_path: str, min_word_frequency: int)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,argparse,import,,,,Import: argparse,allenai,scispacy,v0.5.4,import argparse,,argparse,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,math,import,,,,Import: math,allenai,scispacy,v0.5.4,import math,,math,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,json,import,,,,Import: json,allenai,scispacy,v0.5.4,import json,,json,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,literal_eval from ast,import,,,,Import: literal_eval from ast,allenai,scispacy,v0.5.4,from ast import literal_eval,ast,literal_eval,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,tqdm from tqdm,import,,,,Import: tqdm from tqdm,allenai,scispacy,v0.5.4,from tqdm import tqdm,tqdm,tqdm,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,PreshCounter from preshed.counter,local_import,,,,Import: PreshCounter from preshed.counter,allenai,scispacy,v0.5.4,from preshed.counter import PreshCounter,preshed.counter,PreshCounter,,,preshed.counter,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,ensure_path from spacy.util,local_import,,,,Import: ensure_path from spacy.util,allenai,scispacy,v0.5.4,from spacy.util import ensure_path,spacy.util,ensure_path,,,spacy.util,,,,,,,,,,,,
allenai_scispacy_v0.5.4,convert_freqs.py,python,cached_path from scispacy.file_cache,local_import,,,,Import: cached_path from scispacy.file_cache,allenai,scispacy,v0.5.4,from scispacy.file_cache import cached_path,scispacy.file_cache,cached_path,,,scispacy.file_cache,,,,,,,,,,,,
,convert_freqs.py,python,,,,,,File: scripts,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,convert_freqs.py,python,,,,,,Directory: scripts\convert_freqs.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,"count_frequencies(language_class: Language, input_path: Path)",function,,,,"Function: count_frequencies(language_class: Language, input_path: Path)",allenai,scispacy,v0.5.4,,,,count_frequencies,"(language_class: Language, input_path: Path)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,"parallelize(func, iterator, n_jobs)",function,,,,"Function: parallelize(func, iterator, n_jobs)",allenai,scispacy,v0.5.4,,,,parallelize,"(func, iterator, n_jobs)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,"merge_counts(frequencies: List[Tuple[Counter, Counter]], output_path: str)",function,,,,"Function: merge_counts(frequencies: List[Tuple[Counter, Counter]], output_path: str)",allenai,scispacy,v0.5.4,,,,merge_counts,"(frequencies: List[Tuple[Counter, Counter]], output_path: str)",,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,List from typing,import,,,,Import: List from typing,allenai,scispacy,v0.5.4,"from typing import List, Tuple",typing,List,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,Tuple from typing,import,,,,Import: Tuple from typing,allenai,scispacy,v0.5.4,"from typing import List, Tuple",typing,Tuple,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,os,import,,,,Import: os,allenai,scispacy,v0.5.4,import os,,os,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,io,import,,,,Import: io,allenai,scispacy,v0.5.4,import io,,io,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,sys,import,,,,Import: sys,allenai,scispacy,v0.5.4,import sys,,sys,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,tempfile,import,,,,Import: tempfile,allenai,scispacy,v0.5.4,import tempfile,,tempfile,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,shutil,import,,,,Import: shutil,allenai,scispacy,v0.5.4,import shutil,,shutil,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,Counter from collections,import,,,,Import: Counter from collections,allenai,scispacy,v0.5.4,from collections import Counter,collections,Counter,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,Path from pathlib,import,,,,Import: Path from pathlib,allenai,scispacy,v0.5.4,from pathlib import Path,pathlib,Path,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,Pool from multiprocessing,import,,,,Import: Pool from multiprocessing,allenai,scispacy,v0.5.4,from multiprocessing import Pool,multiprocessing,Pool,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,plac,import,,,,Import: plac,allenai,scispacy,v0.5.4,import plac,,plac,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,spacy.util,import,,,,Import: spacy.util,allenai,scispacy,v0.5.4,import spacy.util,,spacy.util,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,Language from spacy.language,local_import,,,,Import: Language from spacy.language,allenai,scispacy,v0.5.4,from spacy.language import Language,spacy.language,Language,,,spacy.language,,,,,,,,,,,,
allenai_scispacy_v0.5.4,count_word_frequencies.py,python,combined_rule_tokenizer from scispacy.custom_tokenizer,local_import,,,,Import: combined_rule_tokenizer from scispacy.custom_tokenizer,allenai,scispacy,v0.5.4,from scispacy.custom_tokenizer import combined_rule_tokenizer,scispacy.custom_tokenizer,combined_rule_tokenizer,,,scispacy.custom_tokenizer,,,,,,,,,,,,
